index,smiles
525,CC(C)NCC(COC1=CC=CC=C1CC=C)O
526,CCCCC[C@@H](CCCCCCCCCCCC(=O)O)O
527,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H]1CC[C@@]2([C@H]3CC[C@]4([C@H]([C@@H]3CC=C2C1)CC[C@@H]4[C@H](C)CCCC(C)C)C)C
528,COC1=CC(=CC(=C1OC)OC)[C@H]2CC[C@@H](O2)C3=CC(=C(C(=C3)OC)OC)OC
529,CC1=C(SC(=N1)N)C2=NC(=NC=C2)NC3=CC(=CC=C3)[N+](=O)[O-]
530,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C[125I])C
531,CCCCCCCC/C=C/C/C=C/C/C=C/CCCC(=O)O
532,[Al].[Si]
533,CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)O
534,C1=CC(=CC=C1CCNC2=NC=NC3=C2N=CN3[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O)N
535,C1=CC=C(C(=C1)C(=O)O)N
536,C1=CC(=CC=C1CNC(=O)C2=CC=C(C=C2)S(=O)(=O)N)F
537,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F
538,C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(CO)O.C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(CO)O.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O
539,CCC(CC)(CC(=O)NC1=CC=CC(=C1)/C=C/C2=NC(=CS2)C3CCC3)C(=O)O
540,CN1C=NC2=C1C(=O)N(C(=O)N2C)C
541,C1=CC(=CC=C1C[C@@H](C(=O)O)N)I
542,[3H]O[3H]
543,C(C1[C@H](C([C@@H]([C@@H](O1)O)[18F])O)O)O
544,CC(C)[C@H](NS(=O)(=O)C1=CC=C(C=C1)C2=CC=C(C=C2)OC)P(=O)(O)O
545,CS(=O)(=O)C1=CC(=C(C=C1)C2=NOC(=N2)[C@@H](CC3CC3)[C@@H](C(=C4CCCC4)F)N)Cl
546,CC[C@@]1(CC2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9[C@H]7[C@@](C=CC9)(C([C@@](C8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O
547,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)OC[C@@H]3[C@H]([C@@H]([C@H]([C@H](O3)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O)CO)O)O)O[C@@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)CO)O)O)O)O
548,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CC3=CC=CS3)SC1)C(=O)O
549,CC(C)C1=C(C=CC2=C1CC[C@@H]3[C@@]2(CCCC3(C)C)C)O
550,C1=CC=C(C=C1)CCCP(=O)(C[C@@H](C2=CC(=CC=C2)N=C(N)N)C(=O)O)O
551,CC(C)CN1C=NC2=C1C(=O)N(C(=O)N2C)C
552,C(C(C(C(C(C=O)N)O)O)O)O
553,C1=CC(=CC=C1C(=O)O)[Hg]
554,C1=CC=C2C(=C1)C=CC(=C2O)C(=O)O
555,C#[C]
556,CC[C@@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CCCC[C@H]34)C)O
557,COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O
558,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F
559,C1=NC2=C(N1[C@H]3[C@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)NC(=NC2=O)N
560,C[C@@H]1CCO[C@H](/C=C/C=C\C(=O)O[C@@H]2C[C@@H]3[C@]4([C@]2([C@]5(CCC(=C[C@H]5O3)C)COC(=O)[C@H]1O)C)CO4)[C@@H](C)O
561,CCOC(=O)C1=CN=CN1[C@H](C)C2=CC=CC=C2.Cl
562,C[NH2+]CC[C@@H](C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
563,C#C[C@]1([C@H](C[C@@H](O1)N2C=NC3=C2N=C(N=C3N)F)O)CO
564,OI
565,CCC1=C(C(=NC(=N1)N)N)C2=CC3=C(C=C2)OC(C(=O)N3CCCOC)(C)C
566,CN1CCN(CC1)CC2=CC=C(C=C2)C(=O)NC3=CC=CC(=C3)NC4=NC=CC(=N4)C5=CN=CC=C5
567,CC(=C)C(=O)[O-].[Na+]
568,C1CCC(C1)OCC(=O)N2CCC[C@H]2C(=O)NCC3=CC=C(C=C3)C(=N)N
569,C1=CC=C(C(=C1)C2=NN=C(S2)S(=O)(=O)N)Cl
570,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O
571,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](CO)O)O)O)O)O)O.O.O
572,C1CC(CCC1CN)C(=O)O
573,[3H]O
574,CC1=CC=C(C=C1)C2=NN(C3=C2C(=NC=N3)N)C(C)(C)C
575,CC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC3COC3)C
576,C1CC=C(C2=C(C1)ONC2=O)C[C@@H](C(=O)O)N
577,C(=N)(N)N
578,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N
579,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O
580,CC1[C@H](C([C@@H](C(O1)O[C@H]2[C@@H]([C@@H](OC(C2OC3C(C([C@H](C(O3)CO)O)OC4(CC([C@H](C(O4)[C@@H]([C@@H](CO)O)O)NC(=O)C)O)C(=O)O)O)CO)O)NC(=O)C)O)O)O
581,C1C2=CC(=C(C=C2C3C1(COC4=C3C=CC(=C4O)O)O)O)O
582,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3
583,[OH]
584,CC(=O)NC1=CC=C(C=C1)N
585,CCCCCCC[N+](CC)(CC)CCCCC1=CC=C(C=C1)Cl
586,C[C@H]1C[C@H]2[C@@H]3CC[C@@H]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)CC4)C)O)C)C(=O)C
587,CC(C)OC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1/C=C/[C@H](COC2=CC=CC(=C2)C(F)(F)F)O)O)O
588,C1=CC=C2C(=C1)C3=CC=CC=C3N2
589,CC(C)C[C@H]([C@@H](C(=O)NO)O)C(=O)N[C@H](C(=O)NC)C(C)(C)C
590,C[C@@]1(CO[C@@H]([C@@H]([C@H]1NC)O)O[C@H]2[C@@H](C[C@@H]([C@H]([C@@H]2O)O[C@@H]3[C@@H](CC[C@H](O3)CN)N)N)N)O
591,CCCCCCCCCCCCCCCCCCO.CCCCCCCCCCCCCCCCO
592,CC(=O)N[C@@H](CCSC)C(=O)O
593,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)O[C@@H]3[C@H](OC([C@@H]([C@H]3O)O)O)CO)O)O)O)O)O)O)O
594,C1=CC2=C(C=CC(=C2)C(F)(F)P(=O)(O)O)C=C1C(=O)O
595,COCCOCCOCCOCCO
596,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-]
597,CC(=O)[O-].CC(=O)[O-].O.O.O.[Pb+2]
598,C1=C2C(=CC(=C1Cl)Cl)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O
599,CCCCCCCCCCC[C@@H](C[C@H]1[C@@H](C(=O)O1)CCCCCC)OC(=O)[C@H](CC(C)C)NC=O
600,CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C
601,CN1C=C(C2=CC=CC=C21)CC(C(=O)O)N
602,C(C[C@@H](C(=O)O)N)CNC(=S)N
603,CCNCCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl
604,[Li+].[AlH4-]
605,C[C@@H](CCC[C@@H](C)CCCC(C)C)CCC[C@@H](C)CC(=O)[O-]
606,CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1
607,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F
608,CCC1=C(NC2=C1C(=O)C(CC2)CN3CCOCC3)C
609,C#CCN(CC1=CC2=C(C=C1)NC(=NC2=O)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O
610,C1CCC(CC1)NC(=O)NCCCCCCC(=O)O
611,C1=CC=C(C=C1)COC2=CC=C(C=C2)NC(=O)CN
612,CNCC(C1=CC=C(C=C1)O)O
613,C1CCC(CC1)NCCCS(=O)(=O)O
614,CC1=CC[C@@H](C=C1)[C@@H](C)CCC=C(C)C
615,CC(C(=O)O)NC(=O)CN
616,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCC(COP(=O)(O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC)O)OC(=O)CCCCCCCCCCCCCCCCC
617,C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl
618,C1=CC=C2C(=C1)C=CC3=C2C4=C(N3)C=CC5=CC=CC=C54
619,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl
620,C=C1CC[C@@H]2[C@@H]([C@@H]3[C@H]1CCC3=C)OC(=O)C2=C
621,O[P+](=O)O[P+](=O)O
622,C1CNC(=O)C2=C1NC(=C2)C3=CC(=NC=C3)C4=CC=CC=C4F
623,C(CC(=O)O)CN
624,OP([O-])[O-].[Zn+2]
625,COCC1C(C(C(C(O1)OC)OC)OC)OC2C(C(C(C(O2)CO)OC)O)O
626,C[C@]1([C@H]2CC3(C1CC[C@H]3C(=O)O)[C@H](C=C2C(=O)O)O)CO.C(CCCC(C(CCCCCO)O)O)CCCC(=O)O
627,C[C@H]([C@H](CCC(=O)O)N)O
628,C1=CC=C2C=C3C=C4C=C5C=CC=CC5=CC4=CC3=CC2=C1
629,CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1
630,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31
631,CN1CCN(CC1)C(=O)O[C@H]2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl
632,CCCNCCCNCCCNCC
633,CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=C(C=C2)O)C(=O)N[C@H]3[C@@H]4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)O
634,C/C=C(\C)/C(=O)O
635,CC1=CN(C(=O)NC1=O)[C@H]2C=C[C@H](O2)COP(=O)(O)O
636,CC(=O)[O-].CC(=O)[O-].[O-][As]=O.[O-][As]=O.[O-][As]=O.[O-][As]=O.[O-][As]=O.[O-][As]=O.[Cu+2].[Cu+2].[Cu+2].[Cu+2]
637,CNC(=NC)NCCC[C@@H](C(=O)O)N
638,C1CC2=C(C1)C=C(C=C2)S(=O)(=O)N
639,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O
640,C[C@@H](C(=O)O)N
641,CCCCC[C@@H](/C=C/C=C\CCCCCCCC(=O)O)O
642,C1CCC(CC1)NC2=NC=NC3=C2N=CN3[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O
643,C(CC(CC(=O)O)N)CN
644,C([14C](=O)O)N
645,CC(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O
646,CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C
647,C1C[C@@H]2N(C1)C(=O)C3=CC4=C(C=C3O2)OCCO4
648,C(CO)C(CCO)(CCO)N
649,C[C@]12CC[C@H]3[C@@]4(CCC[C@@]([C@H]4CC[C@@]3(C1)CC2=O)(C)C(=O)O)C
650,CC(C)N1C=NC2=C1N=C(N=C2NC3=CC(=CC=C3)Cl)NCCO
651,C(C1C2C(C(C(O1)OC3C(OC(C(C3OS(=O)(=O)O)OS(=O)(=O)O)OC4C(OC(C(C4OS(=O)(=O)O)OS(=O)(=O)O)OC5C(OC(C(C5OS(=O)(=O)O)OS(=O)(=O)O)OC6C(OC(C(C6OS(=O)(=O)O)OS(=O)(=O)O)OC7C(OC(C(C7OS(=O)(=O)O)OS(=O)(=O)O)OC8C(OC(C(C8OS(=O)(=O)O)OS(=O)(=O)O)OC9C(OC(O2)C(C9OS(=O)(=O)O)OS(=O)(=O)O)COS(=O)(=O)O)COS(=O)(=O)O)COS(=O)(=O)O)COS(=O)(=O)O)COS(=O)(=O)O)COS(=O)(=O)O)COS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O
652,C[C@H]1CNCCN1S(=O)(=O)C2=CC=CC3=C2C=CN=C3
653,C1=CC=C(C=C1)COC=O
654,C[C@]12CC[C@H](C[C@@H]1CCC3C2CC[C@@]45C3CC[C@@H]4CC=CC5=O)O
655,C[C@H](/C=C/C(=O)C(=O)O)C(=O)CC[C@@H]1[C@H]2CCC(=O)[C@]2(CCC1=O)C
656,C1[C@@H]([C@@H]([C@H](C1=O)CCC(=O)CCC(=O)O)C/C=C\CC(=O)O)O
657,C([C@@H](C(=O)O)N)S
658,C1=C(C(=C(C(=C1Cl)Cl)CC2=C(C(=CC(=C2Cl)Cl)Cl)O)O)Cl
659,OS(=O)(=S)O.[Ag+].[Ag+]
660,[Li+].CC(=O)[O-]
661,C1=CC=C(C=C1)C(CCN)OC2=CC=C(C=C2)C(F)(F)F
662,C(CC(=O)O)CN=C(N)N
663,CN1CCCC1C2=CN=CC=C2
664,CC[C@H](C(=O)O)NCC1=C(C(=NC=C1COP(=O)(O)O)C)O
665,C(=C/C(=O)O)\C(=O)O
666,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)O)OP(=O)(O)O
667,C1C2=C(CS1(=O)=O)C=C(C=C2)N/C=C\3/C4=C(C=CC(=C4)C5=CN=CO5)NC3=O
668,C1C[C@@H](O[C@@H]1CO)N2C=CC(=NC2=O)N
669,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)[N+]4=CNC5=C4N=CN=C5N)O)O)O)O)C(=O)N
670,CC(=O)[O-].CC(=O)[O-].[Cu+2]
671,CC1=C2C=C(C=CC2=NN1)C3=CC(=CN=C3)OC[C@H](CC4=CC=CC=C4)N
672,CC1CCC2(C3(CC4(C5(C(C(C3(C5(C2(C1O)O4)O)O)OC(=O)C6=CC=CN6)(C(C)C)O)C)O)C)O
673,COC1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)O
674,C([C@@H]1[C@H]([C@@H]([C@](O1)(CO)OC[C@@H]2[C@H]([C@@H]([C@](O2)(CO)OC[C@@H]3[C@H]([C@@H]([C@](O3)(CO)O)O)O)O)O)O)O)O
675,C1=CC=C(C=C1)C2=C(C(=C(S2)C(=O)O)OCC(=O)O)Br
676,CSCC[C@@H](C(=O)O)NC=O
677,CC1=C(SC(=N1)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)N(C)C
678,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(CP(=O)(O)OCC4C(C(C(O4)O)O)O)O)O)O
679,CN(C)S(=O)(=O)C1=CC\2=C(C=C1)NC(=O)/C2=C\C3=CC4=C(N3)CCCC4
680,C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O
681,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2
682,B1(OCCO1)OCCCC[NH3+]
683,C[N+]1(CCCC1C(=O)[O-])C
684,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O
685,CC(C)([C@@H](C(=O)O)N)S
686,CCC1C(C2=NC1=CC3=C(C4=C(N3)C(=C5[C@H]([C@@H](C(=N5)C=C6C(=C(C(=C2)N6)C(=O)C)C)C)CCC(=O)O)[C@H](C4=O)C(=O)OC)C)C
687,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)CO
688,C[C@]12CC[C@H]3C([C@@H]1CCC2=O)CCC4=CC(=O)CC[C@]34CC#C
689,CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)O)O)O)C
690,CCCCCC
691,CC(=O)[C@H]1CCC2[C@@]1(CCC3C2CC[C@@H]4[C@@]3(CC[C@@](C4)(COC)O)C)C
692,CC(C)NCC(COC1=CC=CC2=C1C3=CC=CC=C3N2)O
693,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC
694,C[C@@H](/C=C(\C)/C=C/[C@@H]([C@H](C)C(=O)O)N)[C@H](CC1=CC=CC=C1)OC
695,CCCCC1=C2C(=NC=CN2)NC1=C3C=CC(=O)C=C3
696,OS(=O)(=O)O.O=S(=O)=O
697,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CCCC(=O)O)O
698,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=S)(O)O)O)O
699,CCCCCCCCCCCCCCCC(=O)OCC(=O)[C@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)O
700,C(C(=O)O)C(=O)O
701,CNS(=O)(=O)C1=CC=C(C=C1)C2=CC=C(O2)/C=C\3/C(=O)N=C(S3)N
702,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)Cl)C
703,CC(C)C1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O
704,[OH3+].[OH3+].O.O.O.O.O.O.O.O.O.O.O.[OH2+]O.OO.OO.[V].[V].[V].[V].[V].[V].[V]
705,CC1(C(=O)N(C(=O)O1)C)C
706,C1CC1(C(=O)O)N
707,C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O
708,[Cl]
709,CC1=CC2=C(C=C1)N=C(N3N2C(=O)[C@@H](C3=O)CC=C)N(C)C
710,C1=CC2=C3C(=C1)C=CC4=C3C(=CC5=C4C6C(O6)[C@H]([C@H]5O)O)C=C2
711,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O
712,CC/C=C\C/C=C\C/C=C\CCCCCCCCCC(=O)O
713,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F
714,CC1[C@@H](CC(=C/C=C/2\CCC[C@]3(C2CCC3[C@H](C)CCCC(C)(C)O)C)C[C@H]1O)O
715,C1C(=O)NC(=O)[C@]12C3=C(C=CC(=C3)F)C(=O)N(C2=O)CC4=C(C=C(C=C4)Br)F
716,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F
717,C1=CC2=C(C=C1F)C(=CN2)CC(C(=O)O)N
718,C(C1C([C@H]([C@@H]([C@H](O1)O)O)O)O)O.OS(=O)(=O)O
719,[12CH4]
720,C1CCS(=O)(=O)N(C1)C2=CC=C(C=C2)S(=O)(=O)N
721,C=C1[C@H]([C@H]([C@](O1)(CO)N2C=NC3=C2N=CN=C3N)O)O
722,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@H]34)C
723,[173Ta]
724,C1=C(C=C2C(=C1Cl)C(=C(N2)C(=O)O)CCC(=O)O)Cl
725,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C(=O)O
726,[C]
727,CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)O
728,CN1C2=NC(=NC=C2C=C(C1=O)C3=C(C=CC=C3Cl)Cl)NC4=CC(=CC=C4)SC
729,C1CNCCN1
730,CCCOC1=C(C=CC(=C1)[C@@]2(CNC(=O)O2)C)OC
731,[SiH2]
732,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)O)O
733,C(C#N)C(C(=O)O)N
734,CCCCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)C(=O)C
735,CC(C)[C@H](C(=O)NO)N(CC1=CN=CC=C1)S(=O)(=O)C2=CC=C(C=C2)OC
736,C[N+](C)(C)CCOC(=O)CBr
737,C([C@H](CN)O)C(=O)O
738,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O
739,CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl
740,[O-]S(=O)(=O)[O-].[Ba+2]
741,CC(CC=O)O
742,C1CN[C@@H]1C(=O)O
743,C1=CC(=C(C(=C1)Cl)CC(=O)N=C(N)N)Cl
744,CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C
745,CC(=O)OC(C)(C)/C=C/C(=O)[C@@](C)([C@H]1[C@@H](C[C@@]2([C@@]1(CC(=O)[C@@]3([C@H]2CC=C4[C@H]3C[C@@H](C(=O)C4(C)C)O)C)C)C)O)O
746,CC(=O)CC(=O)CCC(=O)O
747,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)COP(=O)([O-])[O-])O)C)O.[Na+].[Na+]
748,C1=CC(=CC=C1C[C@@H](C(=O)O)N)OP(=O)(O)O
749,CC(=O)[O-].CC(=O)[O-].[Ni+2]
750,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OC[C@H]3CO[C@@](O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl
751,CC(C)C[C@H](C(=O)NO)N(CC1=CC=CC=C1)[P@@](=O)(C)C2=CC=CC=C2
752,C1=CC=C(C=C1)C(C#N)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O
753,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C[C@H]([C@H]4[C@@]3(CC[C@H](C4)O)C)O)C
754,CC(C)C[C@H](CC(=O)O)C(=O)N[C@H]1CC2=CN(CCCCCCNC1=O)C3=CC=CC=C23
755,C1=CN(C2=C1C(=NC=N2)N)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O
756,COC1=CC(=C(C=C1CCN)OC)Br
757,CC12CCC3C(C1CCC2=O)CCC4=CC(=O)CCC34CO
758,CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O
759,C1[C@@H](N(CC2=CC=CC=C21)S(=O)(=O)C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)O
760,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.O.[K+].[K+].[K+]
761,CC(=O)CC(=O)OC
762,[O-]S(=O)(=O)[O-].[Co+2]
763,C(C[C@H](C(=O)O)N)CN=C(N)N.C(C(C(=O)O)N)C(=O)O
764,COC1=C(C=CC(=C1)[C@@H]2[C@@H](OC3=C(O2)C=C(C=C3)[C@H]4C(C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O
765,C(CSSC[C@@H](C(=O)O)N)O
766,COC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)S(=O)(=O)C3=CC4=C(C=C3)OCCO4
767,COC1=CC=C(C=C1)CCN2CCC(CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(C=C5)F
768,CCCCCCCCCCCCCCCC=O
769,C[C@H]1CC(=O)C[C@H]2[C@]1([C@H]3CC[C@]4([C@H]([C@@H]3CC2)CC[C@@H]4O)C)C
770,C(F)(F)Cl
771,C1=CC=C(C=C1)C2=CN3C(=CN=C3C(=C2)NCC4=CN=CN=C4)Br
772,C(=O)=S
773,C1=CC=C2C(=C1)C=C(N2)O
774,C1=NC2=C(C(=N1)N)N=CN2C3[C@H]([C@H]([C@H](O3)CC(CC[C@@H](C(=O)O)N)N)O)O
775,C(I)(I)I
776,CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O
777,CS(=O)(=O)C1=CC=CC(=C1)NC2=NC=CC(=N2)NC3=C(C=CC4=C3OCO4)Cl
778,CC(C)NCC(C1=CC(=C(C=C1)O)OC)O
779,CC(C[N+](C)(C)C)OC(=O)C
780,CCCC(=O)C1=CN=CC=C1
781,C1=CC=C(C=C1)CN(CC2=CC=CC=C2)C(=O)[C@H](CC(=O)N(CC(=O)O)N)O
782,COC1=C(C=C2C(=C1)C(=NC=N2)N3CC[C@H](C3)OC4=NC5=CC=CC=C5N=C4)OC
783,C1=CC(=CN=C1)C(=O)N
784,CC#C[C@H]1CC[C@H](N1C(=O)[C@H](C2CCCC2)N)CN
785,CC1C\2CCC(/C2=C/C3(C(CC(=C3C(C1O)OC4C(C(C(C(O4)COC(C)(C)C=C)O)OC(=O)C)O)C(C)COC(=O)C)O)C)COC
786,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl
787,C1CCC2=C(CC1)C(=O)OC3=C2C=CC(=C3)OS(=O)(=O)N
788,[78Se]
789,CN1CCN(CC1)CC(=O)N2C3=CC=CC=C3C(=O)NC4=C2N=CC=C4
790,C1CN2CCC1C(C2)CN3C4=CC=CC=C4SC5=CC=CC=C53
791,COC(=O)/C=C/C1=C(C=CC(=C1)O)O
792,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@@H]5[C@H](O4)OP(=O)(O5)O)O)O)O
