index,smiles
688,CCCCC(C(=O)O)N
689,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C4=CC=CC=C4C=C3
690,CC1=C(C=C2C(=C1)C[C@@H](NS2(=O)=O)C3CCCC3)S(=O)(=O)N4CCN(CC4)C
691,C1=CC=C(C=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC=NC=C4)Br
692,COC1=C(C(=C(C=C1)F)F)C(=O)C2=CN=C(N=C2N)NC3CCN(CC3)S(=O)(=O)C
693,CC(C)NCC(C1=CC(=CC(=C1)O)O)O
694,CC1=CCC(C=C1)C(C)C
695,C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)N
696,C1=CC=C2C=C3C=C4C=C5C=CC=CC5=CC4=CC3=CC2=C1
697,CC1=C(NC(=C1C(=O)NC)C)/C=C\2/C3=C(C=CC(=C3)Cl)NC2=O
698,CCCCCCCCCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@H]34)C
699,C1=CC=C2C(=C1)C(=CN2)C(C(COP(=O)(O)O)O)O
700,CC1=C(C(=NC(=N1)N)N)C2=CC(=C(C=C2)Cl)Cl
701,C(C(C(=O)O)N)Cl
702,CC(C(=O)O)(Cl)Cl
703,C(Br)Br
704,C1=CC(=CC=C1CN)NC(=O)C(=O)O
705,C1=CC=C(C=C1)CC(=O)NC(=O)N
706,C([C@@H]([C@@H]([C@H]([C@H](C(=O)O)O)O)O)O)O.C([C@@H]([C@@H]([C@H]([C@H](C(=O)O)O)O)O)O)O.[Fe]
707,C(CCC(=O)N)CC(CCS)S
708,C1CNC1C(=O)O
709,C[NH3+].[Cl-]
710,[O-2].[O-2].[O-2].[As+3].[As+3]
711,C1[C@@H]([C@H]([C@@H](CN1CCCC2=CC=CC=C2)O)O)CO
712,C1CNCC2=CC=CC=C21
713,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl
714,CCN1C2=NC=C(C(=C2C=N1)NC3CCOCC3)C(=O)NCC4=CC=CC=C4
715,C(CCC(=O)O)C[C@H](CCS)S
716,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C
717,CC(C(C(=O)O)N)O
718,C[C@@]12[C@](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)(C(=O)OC)O
719,C1=C(C(=C(C(=C1Cl)Cl)CC2=C(C(=CC(=C2Cl)Cl)Cl)O)O)Cl
720,CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F
721,CC(C)NCC(C1=CC(=C(C=C1)O)O)O
722,C1=CC(=CC2=C1C=CC(=C2)C(F)(F)P(=O)(O)O)C(F)(F)P(=O)(O)O
723,CC1=C(C=C(C=C1)C(=O)NC)NC2=NC=NC3=C2C=NN3C4=CC=CC=C4
724,C1CN(CCC1C2=C(C(=NN2)C3=CC=C(C=C3)Cl)C4=NC=NC=C4)C(=O)CO
725,CCNC1=CC=CC=C1
726,C1=C(NC=N1)C[C@@H](C(=O)O)N
727,CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl
728,CC(C)(C)OO
729,CCCN1C=NC2=C1C(=O)N(C(=O)N2C)CCCCC(=O)C
730,C1=CC(=CC=C1C(=O)O)Cl
731,CCNC1=C(C=C2C(=C1)OC3=CC(=[NH+]CC)C(=CC3=C2C4=CC=CC=C4C(=O)OCC)C)C.[Cl-]
732,CCCCCCCC(=O)OCC
733,C1COC2=C([C@]13C(=O)NC(=O)N3)C=C(C=C2)F
734,C[S+](C)CCC(C(=O)O)N
735,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O
736,CC[C@@H](C)NC1=NC=C(S1)C(=O)NC2=C(C=CC(=C2)C(=O)NC)C
737,CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31
738,C[S@@](=O)C1=CC=C(C=C1)C2=NC(=C(N2)C3=CC=NC=C3)C4=CC(=CC=C4)I
739,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5
740,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)O
741,C1C2=C(C3=CC=CC=C3NC1=O)NC4=C2C=C(C=C4)[N+](=O)[O-]
742,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](C(=O)O)O)O)O)O)O)O
743,C1=CC=C(C(=C1)C(=O)N)NC2=NC(=NC=C2)NC3=CC(=CC=C3)O
744,C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C
745,CN1C(CCC1=O)C2=CN=CC=C2
746,C1=CN(C=C1)C(=O)C2=C(C=C(C=C2O)O)O
747,C1=CC(=CC(=C1)O)C2=CC(=O)NS2(=O)=O
748,C([C@@H](C(=O)O)N)SP(=O)(O)O
749,C1=CC(=CC=C1C(C(F)(F)F)(C(F)(F)F)O)NCC(F)(F)F
750,CC(C)CCC(C(C)(C1CCC2(C1(CC(C3C2=CC(=O)C4(C3(CC(C(C4)O)O)C)O)O)C)O)O)O
751,CCCCCCO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O
752,C(CN)C(=O)O
753,C(C(C(=O)O)N)N
754,C(C(C(C(=O)O)O)O)(C(C(=O)O)O)O
755,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O
756,CC1=NN(C2=CC(=NC=C12)N[C@@H](C)C3=CC=CC=C3)C4=CC=CC(=C4)CCC(=O)N
757,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O
758,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O
759,CCCCCCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCC=CCC=CCCCCC
760,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)O
761,C1=C(C(=O)NC(=O)N1C[C@@H](C(=O)O)N)Br
762,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)NC(=NC2=O)N
763,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C
764,C=O
765,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N[C@@H](N2)C(Cl)Cl
766,CC1=CC(=O)OC2=C1C=CC(=C2)N
767,C=CC(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC=CC=C3
768,CC12CCC3C(C1CCC2OC(=O)CCC4CCCC4)CCC5=CC(=O)CCC35C
769,CN1CC[C@@]23C=C[C@@H](C[C@@H]2OC4=C(C=CC(=C34)C1)OC)O
770,CC1(CCC=[N+]1[O-])C
771,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)O
772,C(C1C(C(C(C(=O)O1)O)O)O)O
773,C1CCC2=C(P(C(=C2C1)C3=CC=CC=N3)C4=CC=CC=C4)C5=CC=CC=N5
774,CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C)C(=O)OC2=CC=CC(=C2)[N+](C)(C)C.[Br-].[Br-]
775,C1=CC(=C(C=C1N)C(=O)O)O
776,CC(CC1=CC=C(C=C1)Cl)N
777,C(=O)O.N
778,C(CS)[C@@H](C(=O)O)N
779,C(C(Br)Br)(Br)Br
780,CC(=O)CO
781,C1=CC(=C(C=C1C[C@@H](C(=O)O)N)F)O
782,CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O
783,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)O)OC
784,C1=CC(=CC(=C1)[N+](=O)[O-])N
785,C(CNC(CO)(CO)CO)CNC(CO)(CO)CO
786,C1=CC(=CC=C1CCN)O
787,CN1C2=C(N=C1C3=CC=C(C=C3)S(=O)(=O)O)N(C(=O)N(C2=O)CC=C)C
788,C1=CC=C(C=C1)CN
789,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O
790,C(C=O)Cl
791,CC1=C(C=CC(=C1C)OCCCC(=O)O)NC(=O)NC(=O)C2=C(C=C(C=C2)Cl)Cl
792,CN1C2=C(C=CC(=C2)Cl)C3=C1C(=O)NC4([C@@H]3C#N)CCNCC4
793,C1CCC(CC1)O
794,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl
795,CCC1=CC=CC=C1
796,C1=CC(=CC=C1CCNC2=NC=NC3=C2N=CN3C4C(C(C(O4)CO)O)O)N
797,CCN(CC)C(=O)[C@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C
798,C1COCCC1(CS(=O)(=O)C2=CC=C(C=C2)OC3=CC=C(C=C3)Cl)C(=O)NO
799,CCCCCCCCCC=O
800,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)F)COP(=O)(O)O)O
801,CC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC=C(C=C2)[C@@H]3CC(=O)NS3(=O)=O)C(=O)N
802,C(CC(=O)C(=O)O)CC(=O)O
803,C1=CC2=NC=CN=C2C=C1/C=C\3/C(=O)NC(=O)S3
804,CC(C)C(C(=O)NC(CC(=O)O)C=O)NC(=O)C(CCC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C
805,CC(C)C[C@H](CC(=O)NO)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NC
806,C([C@@H](C(=O)O)N)SCC(=O)O
807,C[N+](C)(C)C1=CC=CC=C1.[OH-]
808,CCC(=O)N
809,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O
810,CC(C)(C)C(=O)O
811,C(=C(F)F)Cl
812,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F
813,CC1=C(SCCO1)C(=O)NC2=CC=CC=C2
814,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O
815,CC(=O)O[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@H]34)C)C#C
816,CC(=C)CCOP(=O)(O)OP(=O)(O)O
817,CCCC1=N[C@@H]2[C@H]([C@@H]([C@H](O[C@@H]2S1)CO)O)O
818,CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1
819,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC
820,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@]2([C@H](C[C@]4([C@H]3CC[C@]4(C)O)C)O)F
821,C1=NC2=C(N1COCCO)NC(=NC2=O)N
822,C[C@@H]1C2=NC(=NN2CCN1C(=O)C[C@@H](CC3=CC(=C(C=C3F)F)F)N)C(F)(F)F
823,CC#CCNC1=CC=C(C=C1)S(=O)(=O)CC2(CCN(CC2)C(=O)OC(C)(C)C)C(=O)NO
824,CNNC
825,CCCC(=O)C
826,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O
827,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC=C4[C@@]3(CC[C@@H](C4)O)C
828,COC(=O)C(CC1=CC=CC=C1)(CC2=CC=C(C=C2)NS(=O)(=O)O)C(=O)OC
829,CCC(C)CO
830,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C
831,CCNC1CC(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)C
832,CC1=CC=C(C=C1)SC2=CC=CC3=C2C(=NC(=N3)N)N
833,C1=CC(=CC=C1N)Cl
834,CN(CCCCON)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C(=NC3=C2N=CN=C3N)C=C)O)O
835,CC(=O)NC1=CC=CC=C1
836,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N
837,C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)[O-])O)C(=O)C=C(O2)C(=O)[O-]
838,CCOC1=C(C(=CC(=N1)NC(=O)CC2=CC(=C(C=C2OC)Br)OC)N)C#N
839,CC(C)C1=NN2C=CC=CC2=C1C(=O)C(C)C
840,CN1[C@@H]2CC[C@H]1CC(=O)C2
841,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O
842,C1CCC(=O)CC1
843,C1CO1
844,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O
845,CC(C)(C(=O)O)C(=O)O
846,CCCCCCCCCCCCCCCCCCCCCC(=O)O
847,C([C@H](C([C@H](CO)O)O)O)O
848,C1CN(CCC1O)C(=O)[C@H](CC2=CC=C(C=C2)F)NC(=O)C3=CC4=C(N3)C=CC(=C4)Cl
849,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C
850,C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)C[C@@H](CC3=CC(=C(C=C3F)F)F)N
851,C1CN2C(=N1)C3=CC=CC=C3C2(C4=CC=C(C=C4)Cl)O
852,C(C(C(C(C(C(=O)O)O)O)O)O)O
853,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC
854,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(COP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)N5C=NC6=C5N=CN=C6N)O)O)O)O)O
855,C1CC=C(C2=C(C1)ONC2=O)C[C@@H](C(=O)O)N
856,CNC(=C)C(=O)O
857,COC(=O)CC(=O)OC
858,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC
859,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO
860,CSC1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O
861,CCOC(=O)C(CCNC(=O)OC(C)(C)C)(CC1=CC=C(C=C1)NS(=O)(=O)O)C(=O)OCC
862,COC1=C(C=C2C(=C1)C(=NC=N2)N3CC[C@H](C3)OC4=CC5=CC=CC=C5C=C4)OC
863,CCCCCCCCOCCOCCOCCOCCOCCO
864,CCCCCCCCS[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
865,CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C
866,CCCCC(=O)O
867,C[C@@H]([C@H](C1=CC=CC=C1)O)NC
868,C1=CC(=C(N=C1)C(=O)O)C(=O)O
869,CC1=C(C=C(C=C1)C(=O)NC2CC2)C3=C(C=C(C=C3)C4=NN=C(O4)C)C
870,CCCCCC1=CC2=C([C@@H]3C=C(CC[C@H]3C(O2)(C)C)C)C(=C1)O
871,CCC(C)C(=O)O
872,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O)O)O
873,C1=CC2=C(C=C1Cl)N(C(=O)N(C2=O)CC3=C(C=C(C=C3)Br)F)CC(=O)O
874,COC1=CC=C(C=C1)NC2=C(C(=O)N(C2=O)CC3=CC=CC=C3)C4=CC=CC=C4
875,C1=CC(=CC=C1C(=O)O)O
876,C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=CN=C4N)O)OP(=O)(O1)O
877,CC(C)CO
878,C(CC(C(F)F)(C(=O)O)N)CN
879,CC1=C(C=C(C=C1)C(=O)NC)N2C(=CC(=C(C2=O)Br)OCC3=C(C=C(C=C3)F)F)C
880,CCCCCC(C=CC1C(CC(=O)C1CC=CCCCC(=O)O)O)O
881,CCC#N
882,CC(C)[C@@H](C(=O)O)N
883,CC[C@H]1CN2CCC3=CC(=C(C=C3[C@@H]2C[C@@H]1C[C@@H]4C5=CC(=C(C=C5CCN4)OC)OC)OC)OC
884,C=C(CC(=O)O)C(=O)O
885,CCOC1=C(C=CC(=N1)C(=O)NCC2=C(C=CC(=C2)OC)OC)C#N
886,C(C(=O)C(=O)O)S
887,C1=NC2=C(N1)C(=O)NC(=O)N2
888,CN(C)S(=O)(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCC(CC4)CCO
889,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@H]2O)CCC4=CC(=O)CC[C@]34C
890,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCN
891,O.O.O.[Co]
892,CCC(C(=O)O)N
893,C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OC4C(C(C(C(O4)CO)O)O)O)O)O)NC(=NC2=O)N
894,CC(CC(=O)O)(CC(=O)O)O
895,C1[C@@H](C(=O)N(C2=CC=CC=C21)CC(=O)N)NC(=O)C3=CC4=C[C@@H](SC4=N3)Cl
896,CC1=C(C=CC=[N+]1CC2=CN=C(N=C2N)C)CCOP(=O)(O)OP(=O)(O)O
897,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
898,C1C(=O)NC2=C(C=C(C=C2)Cl)C(S1)C3=CC=CC=C3Cl
899,C1CN(CCN1C/C=C/C2=CC=CC=C2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F
900,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl
901,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
902,C[C@H](C(C)(C)C)O[P@H](=O)C
903,CC1=CC=CC2=C1C(=O)N(C2=O)C3=C(C=CC(=C3)C4=CC=CC=C4)O
904,CC(C)CCOP(=O)(O)OP(=O)(O)O
905,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N
906,C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CN=C3
907,C(CSC(=N)N)N
908,C1C2CC3CC1CC(C2)(C3)N
909,C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOC[C@@H](CO)O
910,CC1=C(N=CN1)CN2CCC3=C(C2=O)C4=CC=CC=C4N3C
911,C1=CC(=CC=C1CSC2=NC=NC3=C2N=CN3C4C(C(C(O4)CO)O)O)[N+](=O)[O-]
912,C[N+](C)(C)CC(CC(=O)O)O
913,CC(CO)N
914,CC1=CC=C(C=C1)C2=NN(C3=C2C(=NC=N3)N)C(C)(C)C
915,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])Cl
916,CCCCC1=C2C(=NC=CN2)NC1=C3C=CC(=O)C=C3
917,CNCCNC
918,CC1=C(SC(=N1)NC)C2=NC(=NC=C2)NC3=CC=C(C=C3)O
919,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C=C\[C@H](CCC(=O)O)O
920,C1=CC(=CC(=C1)OC[C@H](CO)O)C(=O)C2=C(N(N=C2)C3=CC=C(C=C3)F)N
921,C1C(C(OC1N2C=C(C(=O)NC2=O)I)CO)O
922,CN1CCC2(CC1)[C@@H](C3=C(C(=O)N2)N(C4=C3C=CC(=C4Cl)Cl)C)C#N
923,C[C@@H](CC1=CC=CC=C1)N.C[C@@H](CC1=CC=CC=C1)N.OS(=O)(=O)O
924,C(CCC(=O)O)CC(CCS)S
925,C1C(C(OC1N2C=NC3=C2NC(=NC3=O)N)COP(=O)(O)O)O
926,C1=CC=C2C(=C1)C(=C(N2)C3=C4C=CC=CC4=NC3=O)NO
927,COCCOC
928,C(CON=C(N)N)[C@@H](C(=O)O)N
929,CNN
930,C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)NC2=CC(=C(C=C2)OC3=CC(=C(C=C3)C(=O)O)C(=O)O)NC(=O)C4=CC(=CC=C4)[N+](=O)[O-]
931,CCCCN1C[C@@H]([C@H]([C@@H]([C@H]1CO)O)O)O
932,B([C@@H]1CCCN1C(=O)[C@@H]2CCCN2)(O)O
933,CCCC1=NC2=C(C=C(C=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C5=NC6=CC=CC=C6N5C)C
934,C1=CC(=C(C(=C1)Cl)Cl)C2=NC3=C(C=NN3C(=C2)NCC4=CC=NC=C4)SC#N
935,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)O)O)N
936,C1=CC(=C(C=C1N)O)C(=O)O
937,C(CP(=O)(O)O)C(=O)O
938,CC#CCOC1=CC=C(C=C1)S(=O)(=O)N2CCSC([C@@H]2C(=O)NO)(C)C
939,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N
940,C1=CC=C(C=C1)C(C(=O)O)N
941,C1C=C[C@H]2C(=C1)C=CC3=C(N2CC4=CN=C5C(=N4)C(=NC(=N5)N)N)C=CC(=C3)O
942,C1=CC(=C(C(=C1Cl)C(=O)O)Cl)Cl
943,C=CCBr
944,COC1=C(C=CC(=C1)CS(=O)(=O)C)NC2=NC3=C(C=CN3)C(=N2)NC4=C(C(=CC=C4)F)C(=O)N
945,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O
946,C1=CC=C2C(=C1)C=CC=C2N
947,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)O)O.[Mg+2]
948,CCCCCCCCCCCC(=O)O
949,COC1=C(C=C2C3=C(C4=CC5=C(C=C4C3)OCO5)[NH+]=CC2=C1)OC
950,C[C@@H]([C@H]1CC[C@@]2([C@@]1(CC[C@H]3C2=CC(=O)[C@H]4[C@@]3(C[C@@H]([C@@H](C4)O)O)C)C)O)[C@@H](CCC(C)(C)O)O
951,C#C
952,C1=CC=C2C(=C1)C(=O)C=C(O2)O
953,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=CN=C3N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O
954,CC1=CC=CC=C1NC(=NC2=CC=CC=C2C)N
955,C1(=NONC1=O)C(=O)O
956,C1=CC(=CC=C1C(=O)O)[Hg]
957,C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl
958,C1=CC(=CC=C1C[C@@H](C(=O)O)N)I
959,C(=O)(C(=O)O)O
960,C=CC(CCC(=O)O)N
961,CC1=C(C(=O)N2CCCC(C2=N1)O)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F
962,C1COCCN1C2=CC=C(C=C2)SC3=CC=CC4=C3C(=NC(=N4)N)N
963,C1=CC=C(C=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CN=CC=C4)CO
964,C(C1C(C(C(C(O1)O)O)O)O)O
965,C1CCC(CC1)(C2=CC=CC=C2)N3CCCCC3
966,CC1=CN(C(=O)N=C1N)[C@H]2CC([C@H](O2)CO)O
967,CN(CCC1=CC=C(C=C1)NS(=O)(=O)C)CCOC2=CC=C(C=C2)NS(=O)(=O)C
968,CCCOC1=C(C=CC(=C1)[C@@]2(CNC(=O)O2)C)OC
969,CN1C=NC2=C1C(=C(C(=C2)C#N)C3=CC=CC=C3Cl)CN
970,C(=O)C(Cl)Cl
971,CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(C(C(C(O3)CN)O)O)O)N)NC(=O)C(CN)O)O
972,CN1C2=C(N=CC(=C2)C3=CC=CC=C3)N=C1N
973,C1CCN2C(C1)NC(=O)C23CCN(CC3)CCCN4C5=CC=CC=C5CCC6=C4C=C(C=C6)Cl
974,C1=CC(=CN=C1)C(=O)N
975,CS[C@@H]1[C@H]([C@H]([C@H]([C@H]1O)O)O)NCC2=CC=CC=C2
976,C1CNCC2=C1C=CC(=C2)I
977,COC1=CC(=CC(=C1OC)OC)C(C(=O)N2CCCC[C@H]2C(=O)O[C@@H](CCCC3=CC=CC=C3)CCCC4=CN=CC=C4)(F)F
978,C1CCC(CC1)NCCCS(=O)(=O)O
979,CN(C)CCCN1C2=CC=CC=C2SC3=CC=CC=C31
980,C1=CC(=C(C=C1O)O)C(=O)O
981,COCCOCCOCCOCCOCCO
982,CC(C)CCNC1=NC(=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)SC
983,CC(C)C(=O)C(=O)O
984,CCOC(=O)C1=C(N(N=C1C)C2=CC=CC=C2Cl)C
985,C1=C(C(=O)NO1)C(=O)O
986,CC(C)(C(=O)O)N
987,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O
988,C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)O
989,C1C[C@H](N([C@H]1C2=CC=CC=C2)C(=O)CNC(=O)[C@H](CC3=CC=CC=C3)S)C(=O)O
990,CC(=O)C1=CC=CC(=C1)C2=CN=C3N2N=C(C=C3)NCC4CC4
991,CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O
992,CCOC(=O)C(=C)C
993,C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O)CO)CO)O)O)N[C@H]4C=C([C@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O[C@@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O)O)CO
994,CN(C)C[C@@H](COC1=CC=C(C=C1)NC2=NC=CC(=N2)NC3=C(C=CC(=C3)Cl)Cl)O
995,C(C1C(C(C(C(O1)O)O)O)O)OP(=O)(O)O
996,C1=CC=C(C(=C1)O)F
997,CN(C)CCO
998,C1=CC=C(C(=C1)C(=O)O)C(=O)O
999,CC(=C)C(=O)OC
1000,C(CCl)O
1001,C(C(F)(F)F)O
1002,CNCCO
1003,C(=O)(C(F)(F)F)O
1004,C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C=C(C=C3)O)O)O)O
1005,CO/C=C(\C1=CC=CC=C1/C=C/C2=CC=CC=C2)/C(=O)OC
1006,CC(C)[C@H](C(=O)NO)N(CC1=CN=CC=C1)S(=O)(=O)C2=CC=C(C=C2)OC
1007,CC(C)C[C@H](CC(=O)NO)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)NC
1008,CNCCC1=CC(=C(C=C1)O)O
1009,C1CNCCC1N2C=NC(=C2C3=NC(=NC=C3)N)C4=CC=C(C=C4)F
1010,CC(C)C[C@H](N)P(=O)(O)O
1011,C1=C(C2=C(N1)C(=O)N=CN2)C3C(C(C(O3)CO)O)O
1012,CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCO
1013,CC1([C@@H](N(CCS1)S(=O)(=O)C2=CC=C(C=C2)OCC#CCN)C(=O)NO)C
