drug_id,smiles,vector_length,fingerprint_type
DB00284,CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC(C(CO)O)C(C(C=O)O)O)CO)O)O)NC3C=C(C(C(C3O)O)O)CO,2048,morgan
DB00721,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N,2048,morgan
DB01057,CCOP(=O)(OCC)SCC[N+](C)(C)C,2048,morgan
DB01076,CC(C)C1=C(C(=C(N1CCC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4,2048,morgan
DB00233,C1=CC(=C(C=C1N)O)C(=O)O,2048,morgan
DB00390,CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CC(C7(C6(CCC7C8=CC(=O)OC8)O)C)O)C)C)C)O)O,2048,morgan
DB00786,CC(C)CC(C(C(=O)NO)O)C(=O)NC(C(=O)NC)C(C)(C)C,2048,morgan
DB01036,CC1=CC(=C(C=C1)O)C(CCN(C(C)C)C(C)C)C2=CC=CC=C2,2048,morgan
DB01511,C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3Cl,2048,morgan
DB00468,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,2048,morgan
DB09020,CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,2048,morgan
DB00860,CC12CC(C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C)O,2048,morgan
DB00897,CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4Cl,2048,morgan
DB00566,C(C(C(=O)O)S)(C(=O)O)S,2048,morgan
DB00989,CCN(C)C(=O)OC1=CC=CC(=C1)C(C)N(C)C,2048,morgan
DB00655,CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)O,2048,morgan
DB00172,C1CC(NC1)C(=O)O,2048,morgan
DB00249,C1C(C(OC1N2C=C(C(=O)NC2=O)I)CO)O,2048,morgan
DB08947,CC(C(=O)NC1=C(C(=C(C(=C1I)C(=O)NC(CO)CO)I)C(=O)NC(CO)CO)I)O,2048,morgan
DB08819,CC(C)OC(=O)CCCC=CCC1C(CC(C1C=CC(COC2=CC=CC=C2)(F)F)O)O,2048,morgan
DB00847,C(CS)N,2048,morgan
DB08868,CCCCCCCCC1=CC=C(C=C1)CCC(CO)(CO)N,2048,morgan
DB08896,CNC(=O)C1=NC=CC(=C1)OC2=CC(=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F)F,2048,morgan
DB05246,CC1(CC(=O)N(C1=O)C)C2=CC=CC=C2,2048,morgan
DB00800,C1CNCC(C2=CC(=C(C(=C21)Cl)O)O)C3=CC=C(C=C3)O,2048,morgan
DB00187,CC(C)NCC(COC1=CC=C(C=C1)CCC(=O)OC)O,2048,morgan
DB00366,CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C,2048,morgan
DB00442,C=C1C(CC(C1CO)O)N2C=NC3=C2N=C(NC3=O)N,2048,morgan
DB00839,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,2048,morgan
DB08864,CC1=CC(=CC(=C1NC2=NC(=NC=C2)NC3=CC=C(C=C3)C#N)C)C=CC#N,2048,morgan
DB01210,CC(C)(C)NCC(COC1=CC=CC2=C1CCCC2=O)O,2048,morgan
DB06148,CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42,2048,morgan
DB06335,C1C2CC2N(C1C#N)C(=O)C(C34CC5CC(C3)CC(C5)(C4)O)N,2048,morgan
DB01051,CC1=C(C=CC2=C1OC(=O)C(=C2O)NC(=O)C3=CC(=C(C=C3)O)CC=C(C)C)OC4C(C(C(C(O4)(C)C)OC)OC(=O)N)O,2048,morgan
DB01589,C1C(=S)N(C2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3F)CC(F)(F)F,2048,morgan
DB04920,CCCC(=O)OCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,2048,morgan
DB00186,C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl,2048,morgan
DB00379,CC1=C(C(=CC=C1)C)OCC(C)N,2048,morgan
DB01179,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O,2048,morgan
DB00260,C1C(C(=O)NO1)N,2048,morgan
DB00328,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,2048,morgan
DB00380,CC(CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2,2048,morgan
DB00431,C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl,2048,morgan
DB01050,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,2048,morgan
DB01026,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl,2048,morgan
DB09006,CCC(C)(C(=O)O)OC1=CC=C(C=C1)C2(CCCCC2)C3=CC=C(C=C3)OC(C)(CC)C(=O)O,2048,morgan
DB06706,CC(CCC=C(C)C)NC,2048,morgan
DB01107,CCC1(C(=O)C(CNC1=O)C)CC,2048,morgan
DB00863,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C,2048,morgan
DB01656,C1CC1COC2=C(C=CC(=C2)C(=O)NC3=C(C=NC=C3Cl)Cl)OC(F)F,2048,morgan
DB00283,CC(C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCCC3CCCN3C,2048,morgan
DB00307,CC1=CC2=C(C=C1C(=C)C3=CC=C(C=C3)C(=O)O)C(CCC2(C)C)(C)C,2048,morgan
DB00904,CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C,2048,morgan
DB01088,CC#CCC(C)C(C=CC1C(CC2C1CC(=CCCCC(=O)O)C2)O)O,2048,morgan
DB00475,CN=C1CN(C(=C2C=C(C=CC2=N1)Cl)C3=CC=CC=C3)O,2048,morgan
DB00241,CC(C)CC1(C(=O)NC(=O)NC1=O)CC=C,2048,morgan
DB01393,CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl,2048,morgan
DB01056,CC1=C(C(=CC=C1)C)NC(=O)C(C)N,2048,morgan
DB01624,C1CN(CCN1CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO,2048,morgan
DB00363,CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42,2048,morgan
DB00567,CC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=CC=C3)N)SC1)C(=O)O,2048,morgan
DB01028,COC(C(Cl)Cl)(F)F,2048,morgan
DB01083,CCCCCCCCCCCC(CC1C(C(=O)O1)CCCCCC)OC(=O)C(CC(C)C)NC=O,2048,morgan
DB00133,C(C(C(=O)O)N)O,2048,morgan
DB00568,C1CN(CCN1CC=CC2=CC=CC=C2)C(C3=CC=CC=C3)C4=CC=CC=C4,2048,morgan
DB00132,CCC=CCC=CCC=CCCCCCCCC(=O)O,2048,morgan
DB01100,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,2048,morgan
DB01047,CC(=O)OCC(=O)C12C(CC3C1(CC(C4(C3CC(C5=CC(=O)C=CC54C)F)F)O)C)OC(O2)(C)C,2048,morgan
DB00125,C(CC(C(=O)O)N)CN=C(N)N,2048,morgan
DB00537,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,2048,morgan
DB06255,C1CCCC(CC1)NC(P(=O)(O)O)P(=O)(O)O,2048,morgan
DB00713,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,2048,morgan
DB00762,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7,2048,morgan
DB00694,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O,2048,morgan
DB00641,CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,2048,morgan
DB00963,C1=CC(=C(C(=C1)C(=O)C2=CC=C(C=C2)Br)N)CC(=O)O,2048,morgan
DB01296,C(C1C(C(C(C(O1)O)N)O)O)O,2048,morgan
DB00870,CC(C1=CC=C(C=C1)C(=O)C2=CC=CS2)C(=O)O,2048,morgan
DB00266,C1=CC=C2C(=C1)C(=C(C(=O)O2)CC3=C(C4=CC=CC=C4OC3=O)O)O,2048,morgan
DB00413,CCCNC1CCC2=C(C1)SC(=N2)N,2048,morgan
DB00658,C=CCN.C1C(O1)CCl,2048,morgan
DB00456,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CC3=CC=CS3)SC1)C(=O)O,2048,morgan
DB08890,CC1C(=O)NC2CSSCC3C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(NC(=O)CNC(=O)C(NC2=O)C(C)O)C(=O)NC(CC4=CC=C(C=C4)O)C(=O)O)C(=O)NC(CSSCC(C(=O)N3)N)C(=O)NC(C(=O)N5CCCC5C(=O)N1)CC(=O)N)CC6=CC=C(C=C6)O)CCC(=O)O,2048,morgan
DB06696,C1CC(C(OC1CN)OC2C(CC(C(C2O)OC3C(C(C(C(O3)CO)O)N)O)NC(=O)C(CCN)O)N)N,2048,morgan
DB00665,CC1(C(=O)N(C(=O)N1)C2=CC(=C(C=C2)[N+](=O)[O-])C(F)(F)F)C,2048,morgan
DB00585,CNC(=C[N+](=O)[O-])NCCSCC1=CSC(=N1)CN(C)C,2048,morgan
DB00796,CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)OC(C)OC(=O)OC6CCCCC6,2048,morgan
DB01096,CC(C)NCC1CCC2=CC(=C(C=C2N1)[N+](=O)[O-])CO,2048,morgan
DB00035,C1CC(N(C1)C(=O)C2CSSCCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N,2048,morgan
DB09014,CCCCSC1=CC=C(C=C1)C(C2=CC=CC=C2)SCCN(C)C,2048,morgan
DB00404,CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4,2048,morgan
DB01604,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)OCOC(=O)C(C)(C)C)C,2048,morgan
DB00486,CCCCCCC(C)(C)C1=CC(=C2C3CC(=O)CCC3C(OC2=C1)(C)C)O,2048,morgan
DB06701,COC(=O)C(C1CCCCN1)C2=CC=CC=C2,2048,morgan
DB01364,CC(C(C1=CC=CC=C1)O)NC,2048,morgan
DB00548,C(CCCC(=O)O)CCCC(=O)O,2048,morgan
DB09028,C1C2CNCC1C3=CC=CC(=O)N3C2,2048,morgan
DB01053,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,2048,morgan
DB01273,C1C2CNCC1C3=CC4=NC=CN=C4C=C23,2048,morgan
DB00923,C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3CN)C(=O)O)CSC4=NN=NN4CC(=O)O,2048,morgan
DB01183,C=CCN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O,2048,morgan
DB00820,CN1CC(=O)N2C(C1=O)CC3=C(C2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36,2048,morgan
DB00628,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)C(=O)O,2048,morgan
DB00535,C=CC1=C(N2C(C(C2=O)NC(=O)C(=NO)C3=CSC(=N3)N)SC1)C(=O)O,2048,morgan
DB00222,CCC1=C(CN(C1=O)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCC(CC3)C)C,2048,morgan
DB00933,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)C,2048,morgan
DB00280,CC(C)N(CCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N)C(C)C,2048,morgan
DB01252,C1CCC2CN(CC2C1)C(=O)CC(CC3=CC=CC=C3)C(=O)O,2048,morgan
DB00835,CN(C)CCC(C1=CC=C(C=C1)Br)C2=CC=CC=N2,2048,morgan
DB00746,CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O,2048,morgan
DB00170,CC1=CC(=O)C2=CC=CC=C2C1=O,2048,morgan
DB06151,CC(=O)NC(CS)C(=O)O,2048,morgan
DB00484,C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br,2048,morgan
DB01298,CCN1C=CC(=NC1=O)NS(=O)(=O)C2=CC=C(C=C2)N,2048,morgan
DB01043,CC12CC3CC(C1)(CC(C3)(C2)N)C,2048,morgan
DB00274,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)CSCC#N)OC)SC2)C(=O)O,2048,morgan
DB01267,CC1=C(C(=O)N2CCCC(C2=N1)O)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,2048,morgan
DB01159,C(C(F)(F)F)(Cl)Br,2048,morgan
DB00953,CN(C)CCC1=CNC2=C1C=C(C=C2)CN3C=NC=N3,2048,morgan
DB00595,CC1(C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O,2048,morgan
DB00212,CC(C)(C)S(=O)(=O)CC(CC1=CC=CC=C1)C(=O)NC(CC2=CN=CN2)C(=O)NC(CC3CCCCC3)C(C(C4CC4)O)O,2048,morgan
DB00832,CN1C(=O)CC(C1=O)C2=CC=CC=C2,2048,morgan
DB01089,COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=CC=CC=C45)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,2048,morgan
DB06804,CCCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCO,2048,morgan
DB09015,CC12CCC(=O)C=C1C=CC3C2CCC4(C3CCC4(CCC(=O)O)O)C,2048,morgan
DB00174,C(C(C(=O)O)N)C(=O)N,2048,morgan
DB01112,CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)O,2048,morgan
DB01174,CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,2048,morgan
DB00302,C1CC(CCC1CN)C(=O)O,2048,morgan
DB02959,C1=CC2=C(C=C1O)C(=CN2)CC(C(=O)O)N,2048,morgan
DB00459,CC1=CC(=C(C(=C1C=CC(=CC=CC(=CC(=O)O)C)C)C)C)OC,2048,morgan
DB01380,CC(=O)OCC(=O)C1(CCC2C1(CC(=O)C3C2CCC4=CC(=O)CCC34C)C)O,2048,morgan
DB01408,CC(C)(C)NCC(C1=CC(=CC(=C1)OC(=O)N(C)C)OC(=O)N(C)C)O,2048,morgan
DB00777,CCC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CC(C)N(C)C,2048,morgan
DB00712,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,2048,morgan
DB01093,CS(=O)C,2048,morgan
DB01185,CC12CCC(=O)C=C1CCC3C2(C(CC4(C3CCC4(C)O)C)O)F,2048,morgan
DB00485,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,2048,morgan
DB01147,CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,2048,morgan
DB00281,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,2048,morgan
DB06274,CC1CN(CCC1(C)C2=CC(=CC=C2)O)CC(CC3=CC=CC=C3)C(=O)NCC(=O)O,2048,morgan
DB04786,CC1=C(C=C(C=C1)C(=O)NC2=C3C(=CC(=CC3=C(C=C2)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)NC(=O)C4=CC(=CC=C4)NC(=O)NC5=CC=CC(=C5)C(=O)NC6=C(C=CC(=C6)C(=O)NC7=C8C(=CC(=CC8=C(C=C7)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)C,2048,morgan
DB01295,CC1=CC(=CC=C1)OCC(CNCCC2=CC(=C(C=C2)OC)OC)O,2048,morgan
DB00754,CCN1C(=O)C(NC1=O)C2=CC=CC=C2,2048,morgan
DB00788,CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O,2048,morgan
DB00244,C1=CC(=C(C=C1N)C(=O)O)O,2048,morgan
DB00970,CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C)N)C,2048,morgan
DB01242,CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl,2048,morgan
DB00943,C1CC(OC1CO)N2C=CC(=NC2=O)N,2048,morgan
DB01351,CCC1(C(=O)NC(=O)NC1=O)CCC(C)C,2048,morgan
DB00394,CCC(=O)OCC(=O)C1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)Cl)O)C)C)OC(=O)CC,2048,morgan
DB00503,CC(C)C1=NC(=CS1)CN(C)C(=O)NC(C(C)C)C(=O)NC(CC2=CC=CC=C2)CC(C(CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O,2048,morgan
DB01086,CCOC(=O)C1=CC=C(C=C1)N,2048,morgan
DB00705,CC(C)NC1=C(N=CC=C1)N2CCN(CC2)C(=O)C3=CC4=C(N3)C=CC(=C4)NS(=O)(=O)C,2048,morgan
DB01091,CC(C)(C)C1=CC=C(C=C1)CN(C)CC2=CC=CC3=CC=CC=C32,2048,morgan
DB00944,CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C)C(=O)OC2=CC=CC(=C2)[N+](C)(C)C,2048,morgan
DB00775,CCCCS(=O)(=O)NC(CC1=CC=C(C=C1)OCCCCC2CCNCC2)C(=O)O,2048,morgan
DB08905,CC12CCC(=O)C(=C1CCC3C2CCC4(C3CCC4=O)C)O,2048,morgan
DB00182,CC(CC1=CC=CC=C1)N,2048,morgan
DB06228,C1COCC(=O)N1C2=CC=C(C=C2)N3CC(OC3=O)CNC(=O)C4=CC=C(S4)Cl,2048,morgan
DB00166,C1CSSC1CCCCC(=O)O,2048,morgan
DB00418,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC=C,2048,morgan
DB01194,CCNC1CN(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)CCCOC,2048,morgan
DB08889,CC(C)CC(C(=O)C1(CO1)C)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CC(C)C)NC(=O)C(CCC3=CC=CC=C3)NC(=O)CN4CCOCC4,2048,morgan
DB00888,CN(CCCl)CCCl,2048,morgan
DB00868,CCCCNC1=CC=C(C=C1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC,2048,morgan
DB00140,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O,2048,morgan
DB00356,C1=CC2=C(C=C1Cl)NC(=O)O2,2048,morgan
DB00294,CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,2048,morgan
DB00267,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O,2048,morgan
DB08984,C1=CC=C(C(=C1)C(=O)OCCOCCO)NC2=CC=CC(=C2)C(F)(F)F,2048,morgan
DB01226,C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C(=C3)OC)OC)OC)OC)OC)CCCOC(=O)CCC=CCCC(=O)OCCC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C(=C6)OC)OC)OC)OC)OC)C,2048,morgan
DB06781,CCCC(=O)OC1(CCC2C1(CC(C3(C2CC(C4=CC(=O)C=CC43C)F)F)O)C)C(=O)COC(=O)C,2048,morgan
DB08811,CCC1C(=NN=C(C2=CC(=C(C=C12)OC)OC)C3=CC(=C(C=C3)OC)OC)C,2048,morgan
DB00818,CC(C)C1=C(C(=CC=C1)C(C)C)O,2048,morgan
DB00869,CCNC1CC(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)C,2048,morgan
DB06751,CCOC1=C(C=C(C=C1)C=C2C3=CC(=C(C=C3CCN2)OCC)OCC)OCC,2048,morgan
DB00341,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,2048,morgan
DB00664,COC1=NC=CN=C1NS(=O)(=O)C2=CC=C(C=C2)N,2048,morgan
DB00332,CC(C)[N+]1(C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C,2048,morgan
DB00327,CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(=O)CC4,2048,morgan
DB00695,C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl,2048,morgan
DB01559,CCC1=CC2=C(S1)N(C(=O)CN=C2C3=CC=CC=C3Cl)C,2048,morgan
DB00476,CNCCC(C1=CC=CS1)OC2=CC=CC3=CC=CC=C32,2048,morgan
DB01102,C1=CC(=CC=C1CCCCNCC(C2=CC(=C(C=C2)O)O)O)O,2048,morgan
DB00121,C1C2C(C(S1)CCCCC(=O)O)NC(=O)N2,2048,morgan
DB00780,C1=CC=C(C=C1)CCNN,2048,morgan
DB00194,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N,2048,morgan
DB08874,CCC1C=C(C(CC=CC=C(C(=O)OC(CC=C(C=C(C1OC2C(C(C(C(O2)(C)C)OC(=O)C(C)C)O)O)C)C)C(C)O)COC3C(C(C(C(O3)C)OC(=O)C4=C(C(=C(C(=C4O)Cl)O)Cl)CC)O)OC)O)C,2048,morgan
DB00872,CC1=NC2=C(N1)CCN(C3=CC=CC=C32)C(=O)C4=CC=C(C=C4)NC(=O)C5=CC=CC=C5C6=CC=CC=C6,2048,morgan
DB04842,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,2048,morgan
DB00508,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)C(F)(F)F,2048,morgan
DB00579,C1CN2C(=N1)C3=CC=CC=C3C2(C4=CC=C(C=C4)Cl)O,2048,morgan
DB00844,C1CC(C1)CN2CCC34C5C(CCC3(C2CC6=C4C(=C(C=C6)O)O5)O)O,2048,morgan
DB00570,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,2048,morgan
DB01151,CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31,2048,morgan
DB00558,CC(=O)NC1C(C=C(OC1C(C(CO)O)O)C(=O)O)N=C(N)N,2048,morgan
DB00539,CN(C)CCOC1=CC=C(C=C1)C(=C(CCCl)C2=CC=CC=C2)C3=CC=CC=C3,2048,morgan
DB06697,CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)OC)C,2048,morgan
DB00894,CC12CCC3C(C1CCC(=O)O2)CCC4=CC(=O)C=CC34C,2048,morgan
DB00318,CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O,2048,morgan
DB00201,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,2048,morgan
DB00954,CCC1C(C2C(C(C(CC(C(C(C(C(C(=O)O1)C)OC3CC(C(C(O3)C)O)(C)OC)C)OC4C(C(CC(O4)C)N(C)C)O)(C)O)C)NC(O2)COCCOC)C)(C)O,2048,morgan
DB00630,C(CC(O)(P(=O)(O)O)P(=O)(O)O)CN,2048,morgan
DB01346,CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2.COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,2048,morgan
DB06663,C1C(CN2C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C2=O)CC3=CC=CC=C3)CC4=CC=C(C=C4)OCC5=CC=CC=C5)CCCCN)CC6=CNC7=CC=CC=C76)C8=CC=CC=C8)OC(=O)NCCN,2048,morgan
DB01329,CCN1CCN(C(=O)C1=O)C(=O)NC(C2=CC=C(C=C2)O)C(=O)NC3C4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)O,2048,morgan
DB06725,CN1C(=C(C2=C(S1(=O)=O)C=C(S2)Cl)O)C(=O)NC3=CC=CC=N3,2048,morgan
DB00426,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,2048,morgan
DB00592,C1CNCCN1,2048,morgan
DB00136,CC(CCCC(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C,2048,morgan
DB01367,C#CCNC1CCC2=CC=CC=C12,2048,morgan
DB00126,C(C(C1C(=C(C(=O)O1)O)O)O)O,2048,morgan
DB01577,CC(CC1=CC=CC=C1)NC,2048,morgan
DB05266,CC(C)C1=NN2C=CC=CC2=C1C(=O)C(C)C,2048,morgan
DB00489,CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O,2048,morgan
DB09008,C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CS3)C(=O)[O-])C[N+]4=CC=CC=C4,2048,morgan
DB00495,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-],2048,morgan
DB00722,C1CC(N(C1)C(=O)C(CCCCN)NC(CCC2=CC=CC=C2)C(=O)O)C(=O)O,2048,morgan
DB00460,CC1=C(C2=CC3=NC(=CC4=C(C(=C(N4)C=C5C6(C(C(=CC=C6C(=N5)C=C1N2)C(=O)OC)C(=O)OC)C)C)CCC(=O)OC)C(=C3C)CCC(=O)O)C=C,2048,morgan
DB00312,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC,2048,morgan
DB00745,C1=CC=C(C=C1)C(C2=CC=CC=C2)S(=O)CC(=O)N,2048,morgan
DB06287,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)OC(=O)C(C)(CO)CO)C)C)O)OC)C)C)C)OC,2048,morgan
DB00842,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O,2048,morgan
DB01039,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,2048,morgan
DB01009,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,2048,morgan
