protein_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219
Q9NUB1,0.44495788,0.36097693,0.3022027,0.324223,0.2623881,0.37093142,0.36451238,0.27638558,0.36548853,0.3597232,0.36572137,0.31429663,0.34735745,0.29559413,0.3154901,0.40636852,0.37793607,0.249779,0.27056777,0.3901311,0.1437085,0.21567455,0.15983231,0.17574343,0.13314015,0.1615668,0.18013991,0.19015071,0.1929344,0.21305998,0.22312284,0.16948251,0.17045145,0.19170171,0.18518062,0.13864331,0.14550173,0.18385783,0.1831439,0.20945244,0.1529411,0.22218956,0.16015626,0.19933905,0.16312335,0.1941953,0.2138191,0.19493306,0.21085732,0.25895137,0.2533863,0.19112839,0.18915163,0.2161781,0.20016453,0.15849738,0.15780813,0.21425134,0.19185007,0.24157804,0.14984925,0.20556402,0.15797953,0.19862881,0.15405248,0.15685129,0.18310013,0.19992188,0.20854509,0.22409116,0.23840272,0.16894871,0.181455,0.20817849,0.20767407,0.14538655,0.14239484,0.21148556,0.18652,0.22814839,0.14308488,0.1894682,0.15797104,0.19469199,0.16240785,0.14994885,0.18496141,0.20796373,0.187121,0.24564824,0.24243075,0.15269397,0.18737572,0.21408468,0.23114677,0.15676886,0.14820608,0.21079701,0.18885593,0.24590829,0.15969816,0.23066662,0.17335097,0.22745478,0.17117353,0.1787802,0.21984069,0.21457525,0.19689453,0.25954106,0.2371468,0.17812653,0.18951891,0.21844608,0.23682003,0.16500823,0.16406462,0.2274007,0.20117234,0.2556133,0.15160288,0.23729847,0.1765787,0.2235827,0.18081181,0.19327007,0.23180549,0.20518924,0.194685,0.251764,0.2411696,0.1893034,0.19134825,0.21407777,0.23566943,0.14629516,0.14583883,0.2089888,0.19396135,0.25240713,0.1570652,0.21557939,0.17291678,0.21212594,0.17496584,0.17282574,0.19509606,0.19303752,0.20389672,0.24606846,0.22747852,0.17880699,0.18646175,0.18552168,0.24402976,0.15288743,0.14967631,0.21476786,0.1714993,0.24235003,0.15802892,0.2102348,0.16532893,0.22556703,0.1747804,0.18196307,0.22328942,0.20836872,0.1988116,0.2491773,0.22497845,0.17312823,0.18313777,0.19439578,0.26212204,0.16151218,0.15150651,0.21928193,0.17297456,0.2524319,0.16989757,0.22977984,0.17451656,0.2380061,0.17554438,0.18415731,0.22554263,0.20457293,0.20488393,0.2376968,0.22053826,0.19164883,0.18886091,0.22628482,0.26027042,0.16038962,0.1546354,0.21701609,0.19656368,0.23062219,0.17076057,0.23674273,0.17424443,0.22488727,0.17129472,0.19602506,0.2278676,0.20868774,0.21450743,0.25044194,0.23767166,0.19259183,0.19367287,0.21472865,0.24497993,0.16405493,0.1607199,0.21857518,0.19597344,0.22063261
Q9NVH6,0.4009917,0.39656234,0.3541858,0.3706989,0.180848,0.40930966,0.4056003,0.26611984,0.34063134,0.31543428,0.35248953,0.36895502,0.32150388,0.32095003,0.27550083,0.42744476,0.4023749,0.1918499,0.32292843,0.35224533,0.14201397,0.23682491,0.17893694,0.21496621,0.14720485,0.18083072,0.20462582,0.17199704,0.22433093,0.21621892,0.22265333,0.1682402,0.14476131,0.23718229,0.19368625,0.13079181,0.14040406,0.19363196,0.20088626,0.20938075,0.14596413,0.23714438,0.19974414,0.23270023,0.1397712,0.17485404,0.19945455,0.18351255,0.21901123,0.21072853,0.23579861,0.16561703,0.15659939,0.25321528,0.19935197,0.13511238,0.13605803,0.18576832,0.20524244,0.2092165,0.14083639,0.24583457,0.18394744,0.22603454,0.14912416,0.16833496,0.19156256,0.19641197,0.22375856,0.20257218,0.23232919,0.16631806,0.1507635,0.2464136,0.2142839,0.12836686,0.14741407,0.18758085,0.2024221,0.20976461,0.13008004,0.22999503,0.19023927,0.21368708,0.15222889,0.16349827,0.18253437,0.1981334,0.2239131,0.23629011,0.25179237,0.16049662,0.16599372,0.2558329,0.21730088,0.12882933,0.1452537,0.19195859,0.19924475,0.22256774,0.14253622,0.21796131,0.1830414,0.25165322,0.1413061,0.19592953,0.20876637,0.19065529,0.22413558,0.19700955,0.23371659,0.15586677,0.1449668,0.25680187,0.21677034,0.13742301,0.14416482,0.18265145,0.21052304,0.20203184,0.14444275,0.23470809,0.16308057,0.24016875,0.14067274,0.19006205,0.20272584,0.1708882,0.21513712,0.19665928,0.22328837,0.17851149,0.1454611,0.24765162,0.21780057,0.15147102,0.1456507,0.18911615,0.19559272,0.2033528,0.13936414,0.21297465,0.17754896,0.23256093,0.14585014,0.17261404,0.2038126,0.18862303,0.2293218,0.20226948,0.22415668,0.15608168,0.14575398,0.24877197,0.22233324,0.15453613,0.14581662,0.1857932,0.2005506,0.19564526,0.14580871,0.23516111,0.19250485,0.2554855,0.15613602,0.19340254,0.21370004,0.17647254,0.22801042,0.21064653,0.24487168,0.1743476,0.16040054,0.27771348,0.23715976,0.14521305,0.14296308,0.1838069,0.19669448,0.19255614,0.13737196,0.24336116,0.18073232,0.26202175,0.14728737,0.20225736,0.23152053,0.1807078,0.22992471,0.19803853,0.21686827,0.17441855,0.14612305,0.25668606,0.21982577,0.15535314,0.15554146,0.20112585,0.21272561,0.20216978,0.13311006,0.23383412,0.18186179,0.23857114,0.15417577,0.18267432,0.20698623,0.16792706,0.2245871,0.21331331,0.22797924,0.16541794,0.14864811,0.24594495,0.21507528,0.14351226,0.15664974,0.17950943,0.19836885,0.20211822
Q9NWM0,0.412358,0.3993651,0.38821235,0.41344023,0.24219202,0.40180907,0.42860892,0.34136632,0.37807202,0.35846475,0.38166207,0.41351086,0.37335294,0.36075628,0.3489708,0.44203177,0.40746304,0.27287468,0.37971798,0.37860155,0.120338246,0.16590364,0.13339083,0.17377722,0.16870528,0.14448647,0.17752306,0.15371367,0.20077664,0.18266673,0.1743632,0.14846323,0.15950073,0.17820665,0.17074586,0.13062236,0.117406644,0.20022386,0.17165554,0.16113009,0.11458829,0.21140356,0.1486355,0.20663814,0.17029692,0.17501087,0.2008934,0.17807955,0.19099595,0.21467884,0.19585504,0.1770357,0.17404382,0.21511236,0.16923398,0.13759182,0.12052579,0.22296238,0.19194955,0.17494,0.114598416,0.16735516,0.13886784,0.17454208,0.16349883,0.14236136,0.16511928,0.18099833,0.19240984,0.2031323,0.17378762,0.14837779,0.16146657,0.18920138,0.19860995,0.123650305,0.1195759,0.20786901,0.19672936,0.17115961,0.11231578,0.15487812,0.13650022,0.18433888,0.14968607,0.12848803,0.15445824,0.18771854,0.17435169,0.18885432,0.1779205,0.13859865,0.1634005,0.18973435,0.19087546,0.1255823,0.12954748,0.21218237,0.18436618,0.1597433,0.106662184,0.19232905,0.15451747,0.2045489,0.15372178,0.15928221,0.18349092,0.17799434,0.20963368,0.21171865,0.17943378,0.17090027,0.15801436,0.19789961,0.20249514,0.12672955,0.12804992,0.20245044,0.17411077,0.17949505,0.12839954,0.19821791,0.15544157,0.22272411,0.17454426,0.17548569,0.20196263,0.19449732,0.21230166,0.21780862,0.18786782,0.17178051,0.16711679,0.20852514,0.20836046,0.14039832,0.12902409,0.20142777,0.1856125,0.17675254,0.11486544,0.18939754,0.13795085,0.19338807,0.16644672,0.15255456,0.16726175,0.18569209,0.20527394,0.18259376,0.16650955,0.14871447,0.1498967,0.17573683,0.21405715,0.12948886,0.12410526,0.20554157,0.19089438,0.15001637,0.117882274,0.18998128,0.13915125,0.19326435,0.18138312,0.15393744,0.17978697,0.1739001,0.20123439,0.18857579,0.18018954,0.14912005,0.16543557,0.18018103,0.20057076,0.13175738,0.13087296,0.22238697,0.18436514,0.15870081,0.12074815,0.2082654,0.1426343,0.19340152,0.15637143,0.17695215,0.19178133,0.17057152,0.21362701,0.19790184,0.18238297,0.17766996,0.15685989,0.19244033,0.2090572,0.12043983,0.12583509,0.18692265,0.17636004,0.17245401,0.12437159,0.20146596,0.14719066,0.20363645,0.16022436,0.16845715,0.1913256,0.18477505,0.19869228,0.20345566,0.17307676,0.17446792,0.1572072,0.19017485,0.20083566,0.13622843,0.12702177,0.20868567,0.18087286,0.1659332
Q9NXA8,0.3677711,0.39434412,0.31413823,0.3228996,0.23466007,0.36275235,0.36762455,0.23061198,0.35186464,0.33400348,0.33623943,0.37436432,0.33595648,0.2902327,0.27484977,0.37480545,0.33184475,0.18983053,0.27548978,0.35139075,0.16467997,0.2293036,0.18088247,0.19666247,0.20628795,0.19479382,0.19624768,0.17595255,0.20888707,0.21691287,0.22853963,0.19716291,0.17798555,0.20181984,0.20455498,0.15095589,0.13612878,0.16915452,0.16302268,0.202466,0.16542345,0.23768114,0.17085746,0.22226505,0.16861817,0.20651159,0.24412122,0.17417414,0.22556612,0.26414415,0.25742736,0.2256626,0.19551198,0.22996531,0.19624898,0.16064183,0.14298949,0.15564534,0.16939276,0.25342327,0.17459208,0.20251393,0.16315202,0.17513415,0.16559839,0.16878472,0.18850356,0.16963166,0.21159999,0.23816097,0.23590958,0.16957118,0.1609487,0.20333031,0.19635731,0.1516197,0.13907056,0.16784051,0.14888969,0.22983474,0.15428606,0.22572628,0.17411454,0.19861792,0.20435236,0.16164324,0.16099042,0.19046313,0.20052366,0.2347452,0.25345907,0.19348466,0.17340419,0.2316145,0.18694748,0.16549419,0.14296935,0.17120346,0.17113109,0.22934224,0.16078278,0.24365845,0.17634158,0.21542558,0.17714618,0.20433268,0.21985778,0.18268868,0.2213381,0.25373575,0.26400355,0.22416109,0.20099302,0.23464519,0.17667535,0.17680612,0.13498172,0.16622475,0.1744402,0.2524551,0.16824915,0.25120258,0.18876731,0.2211306,0.19981253,0.19166991,0.21260853,0.17019267,0.2340527,0.24962403,0.24001804,0.23118441,0.18554421,0.22881427,0.20010777,0.17482758,0.15210734,0.1758629,0.17630164,0.2364832,0.17544782,0.2495088,0.15703072,0.20650007,0.20939657,0.17571108,0.20301776,0.18684618,0.19130075,0.23375997,0.235664,0.20448227,0.18228605,0.21888031,0.21257548,0.16920038,0.14536807,0.17761844,0.16826704,0.21165083,0.17497365,0.23923922,0.17110275,0.2188125,0.18188326,0.18876892,0.21845692,0.17458655,0.22348735,0.22638945,0.23837975,0.23438169,0.20547427,0.19940907,0.20139362,0.14737411,0.12848827,0.1629729,0.17261733,0.214243,0.16844071,0.28614148,0.18684445,0.21215388,0.21654348,0.21481284,0.23669487,0.16444238,0.23545967,0.23390654,0.25548005,0.25077143,0.20749888,0.20638123,0.20854032,0.17128792,0.13170834,0.1702096,0.17249906,0.22171578,0.17720047,0.2509784,0.18545207,0.20990385,0.18594576,0.20554344,0.21363185,0.16319305,0.22267647,0.2512425,0.23493724,0.22171848,0.18234003,0.21607938,0.19338338,0.18598205,0.14452474,0.17336948,0.15158953,0.21291676
Q9NXE4,0.37003756,0.2963008,0.32874045,0.25697446,0.1762907,0.37658128,0.3456422,0.22134537,0.2896111,0.33020797,0.34199896,0.3385138,0.38041347,0.2801741,0.23505232,0.41985932,0.37992948,0.15566997,0.28632927,0.34217462,0.1384565,0.1587448,0.16045839,0.14764434,0.0673163,0.17171319,0.18358769,0.1282042,0.13505113,0.23556474,0.2534818,0.16574499,0.17810753,0.19400112,0.13902576,0.17440164,0.11165922,0.1157287,0.17010508,0.19750965,0.14408422,0.16342829,0.16467288,0.15568279,0.06947667,0.17753142,0.1895998,0.14068137,0.14521831,0.2585691,0.26669928,0.16871837,0.18265894,0.19904384,0.13832766,0.18734618,0.10955449,0.11280233,0.16761698,0.21387741,0.13347359,0.16498616,0.15518054,0.14773817,0.06738863,0.1664462,0.1827324,0.12244457,0.149116,0.23413385,0.25304323,0.16237628,0.17494603,0.19093859,0.1371598,0.17097548,0.10759881,0.10964639,0.16772772,0.19725607,0.13376546,0.15541095,0.14841254,0.13979524,0.066292316,0.15605791,0.16562644,0.13148375,0.13591744,0.21528298,0.23119433,0.15525118,0.16201553,0.17501488,0.13374628,0.16500089,0.10876258,0.10192349,0.15722097,0.18602586,0.13659433,0.15871845,0.15476887,0.14638737,0.06538132,0.17055367,0.18059187,0.13381329,0.14200458,0.23151733,0.24214011,0.16240562,0.16732347,0.1902765,0.13736254,0.16998899,0.11012774,0.11416121,0.17028075,0.19467637,0.14114583,0.16282685,0.16171078,0.14386207,0.065965764,0.1653777,0.18035266,0.13501053,0.14983545,0.24604826,0.2613406,0.16195844,0.1809158,0.19110027,0.14835364,0.18044278,0.103912726,0.108497195,0.16490068,0.20085844,0.14577821,0.14498797,0.15642662,0.14344384,0.06744893,0.14820184,0.16063239,0.1357378,0.13442658,0.22348318,0.2362895,0.14184879,0.16610238,0.17954138,0.13795756,0.1786438,0.11151254,0.108594485,0.16197193,0.19217542,0.13434868,0.15785901,0.15456489,0.14625438,0.0631231,0.16379307,0.17519803,0.13042212,0.13868468,0.22756645,0.24524735,0.16284673,0.16946699,0.1873206,0.15296732,0.17603154,0.10683546,0.11377432,0.16906123,0.19159907,0.14165606,0.15778069,0.14345463,0.1433793,0.06730457,0.16784896,0.17430678,0.1342811,0.13720107,0.23488954,0.24565767,0.15951107,0.16872144,0.19151792,0.14352557,0.1779742,0.11297095,0.10644298,0.16486457,0.19104847,0.12726015,0.16188152,0.15827543,0.15160103,0.067301065,0.16942449,0.18309265,0.12503222,0.13933386,0.24144273,0.2513298,0.16238387,0.17458828,0.19754311,0.13853842,0.18012275,0.11328083,0.11108076,0.16754998,0.19918576
Q9NXG6,0.39797884,0.3601074,0.37039202,0.33636153,0.18226898,0.4189051,0.4138618,0.28274792,0.31405804,0.31315273,0.3316286,0.39436498,0.35562485,0.26629502,0.275928,0.42961934,0.3853361,0.1713301,0.2895146,0.34433508,0.112221934,0.1809702,0.14572634,0.15943924,0.068649426,0.15754953,0.17181866,0.15412062,0.13407153,0.1872173,0.17951761,0.15145186,0.13959715,0.13619585,0.14285573,0.115245394,0.093930714,0.09242775,0.13343841,0.1671598,0.116090655,0.17862736,0.145184,0.15845287,0.06884,0.14875902,0.17935501,0.16013165,0.12682088,0.1927582,0.1907655,0.14972644,0.14367881,0.15794928,0.13676418,0.125818,0.10312163,0.10765696,0.15898274,0.17354153,0.10924142,0.15253639,0.13901564,0.1606186,0.0706107,0.13404319,0.16086702,0.17292064,0.120370656,0.17855406,0.17241682,0.12910497,0.13074084,0.14479266,0.14308351,0.1212653,0.092532724,0.09758385,0.14469628,0.16509433,0.12069241,0.1812204,0.14288828,0.16377302,0.06917126,0.15913376,0.18461101,0.17533982,0.13518378,0.19712614,0.19094452,0.1610646,0.14309436,0.1571195,0.1338541,0.12601107,0.1019835,0.10167188,0.14724733,0.176819,0.12385008,0.16193733,0.1575062,0.18315133,0.071739964,0.15076482,0.18653195,0.18299153,0.1287631,0.20191918,0.19501474,0.13672478,0.15287846,0.14974816,0.15388219,0.12245654,0.09758711,0.10425941,0.15336908,0.18418135,0.118772216,0.18165986,0.14763066,0.17331457,0.062942564,0.15599325,0.18396668,0.17807484,0.13726619,0.18891086,0.18369402,0.14552914,0.14216617,0.14671904,0.14068823,0.124732204,0.08498706,0.10045893,0.14460763,0.17751485,0.118367895,0.17154822,0.15733741,0.17879237,0.072400875,0.15466724,0.18893467,0.1816741,0.1307538,0.1970849,0.19895285,0.15421858,0.14911957,0.15023784,0.15262732,0.12957373,0.09957733,0.10734902,0.15035662,0.17694668,0.12252786,0.1687559,0.1418767,0.18848717,0.077995546,0.14719182,0.18568568,0.19191611,0.13084213,0.19020224,0.18540923,0.14800459,0.15315846,0.16481131,0.1619956,0.12941404,0.09108913,0.10714707,0.15907829,0.17404106,0.104533724,0.17351809,0.1486756,0.1852071,0.07098833,0.14821391,0.1798037,0.17713124,0.12912758,0.18982852,0.19044149,0.14612566,0.14355832,0.16419879,0.15857403,0.12481917,0.09406327,0.1028673,0.16446127,0.17298813,0.10887647,0.16244243,0.15653785,0.18960178,0.071580775,0.15427911,0.18970902,0.17527705,0.13471405,0.19755788,0.19126941,0.14915068,0.15169333,0.16036162,0.16823336,0.12741175,0.101752706,0.09781273,0.15741032,0.17588651
Q9NY46,0.3903659,0.38819724,0.357271,0.3385444,0.2556099,0.40942797,0.4198172,0.29106942,0.3314988,0.40303028,0.41393816,0.38203323,0.43157816,0.39673612,0.32606447,0.45208323,0.40942547,0.23795378,0.3538087,0.39929223,0.11618864,0.14558066,0.15204209,0.1416277,0.17488156,0.12055799,0.12093493,0.14265186,0.14118597,0.1769982,0.17776811,0.1147149,0.17595094,0.20835266,0.15862024,0.12488155,0.1154215,0.2006319,0.17346469,0.15233326,0.11768214,0.15655035,0.16039596,0.15476495,0.17826653,0.13266152,0.1410585,0.14548953,0.16192237,0.19491822,0.19298719,0.12859873,0.17849894,0.23522119,0.15852198,0.13746253,0.11858912,0.21157205,0.18967819,0.1664309,0.111019276,0.123087674,0.13490386,0.13337606,0.17183273,0.11239714,0.110923655,0.14307597,0.15151656,0.1588594,0.1573446,0.104616,0.16514592,0.18327112,0.16319865,0.1175424,0.109625235,0.20441473,0.17835337,0.1411566,0.10814866,0.13828005,0.14418265,0.14052913,0.17485538,0.11522263,0.11705144,0.14481343,0.14109585,0.16429502,0.16689669,0.1159601,0.1753345,0.19364598,0.1618365,0.12413875,0.10757738,0.20713544,0.17621823,0.14535627,0.1096032,0.15812,0.16507342,0.15884414,0.17403328,0.12736244,0.14090952,0.14361592,0.15202637,0.19097465,0.18777627,0.12988688,0.1834722,0.21335828,0.17087464,0.13236408,0.11768025,0.2085373,0.17175768,0.16626522,0.11291738,0.14182976,0.16227669,0.15395261,0.1666112,0.13369654,0.1428029,0.15201761,0.14897512,0.17871575,0.17854995,0.1230089,0.1736336,0.19743814,0.17638013,0.1353632,0.1167693,0.20679481,0.1730606,0.16205879,0.111031435,0.15072936,0.1507631,0.15285628,0.17604446,0.12750335,0.13598052,0.15061061,0.15932356,0.17604913,0.16907594,0.12679772,0.16498384,0.20545998,0.1718369,0.13076541,0.107780084,0.20561719,0.17944153,0.15471558,0.1116202,0.1661441,0.16767605,0.1568192,0.17358021,0.1336475,0.14417677,0.15117271,0.16341047,0.1973695,0.19069012,0.13646701,0.18005413,0.21444097,0.17105365,0.1330287,0.11756024,0.20466134,0.1808911,0.17513086,0.11196838,0.15832914,0.17273016,0.17113742,0.17638953,0.13797195,0.15622115,0.15268578,0.16306715,0.18339024,0.18053764,0.13015926,0.173272,0.20153995,0.18244028,0.13402422,0.11726382,0.20102432,0.18066059,0.16780859,0.11399692,0.16492084,0.16606505,0.1625193,0.1782263,0.14484814,0.15266304,0.14890684,0.16491841,0.18128742,0.18371056,0.13784125,0.16929618,0.21210058,0.18697734,0.13625406,0.113984436,0.20049033,0.1809125,0.16249254
Q9NY47,0.41747805,0.37275493,0.38932285,0.358015,0.17794195,0.43863574,0.41054827,0.2874955,0.3062378,0.36299956,0.37241584,0.41456842,0.37951156,0.30340055,0.28751954,0.47078136,0.43389666,0.16921236,0.30793083,0.38320693,0.116582185,0.17470577,0.17963663,0.19619425,0.09161226,0.16189557,0.1666122,0.173871,0.14819865,0.19698116,0.17999414,0.14958443,0.15101069,0.19961414,0.18138556,0.13251752,0.123458266,0.11143375,0.17878792,0.18253453,0.11895595,0.19507357,0.1771794,0.19988209,0.08891018,0.16847585,0.178371,0.18418045,0.14028294,0.20492017,0.19233009,0.17040151,0.15779762,0.19900666,0.17520718,0.133313,0.1214317,0.123854235,0.18196869,0.18562497,0.11944673,0.18140113,0.18266608,0.20421821,0.08973532,0.15531905,0.16235615,0.18734908,0.13585182,0.2062533,0.19980265,0.15862772,0.15190578,0.21420394,0.19612384,0.13345419,0.122871965,0.11514377,0.18908037,0.18490736,0.1258465,0.16347572,0.17329068,0.1877737,0.097788855,0.15076952,0.15126975,0.17372367,0.13918354,0.2002442,0.19184026,0.15051249,0.14822856,0.19358544,0.1938116,0.13690871,0.11751453,0.119013466,0.17802937,0.17645608,0.11817601,0.18889385,0.19097382,0.20859239,0.09725134,0.17958173,0.18082885,0.18718027,0.14384107,0.21789059,0.21392468,0.16843854,0.15618941,0.2223901,0.19907543,0.1437553,0.12363134,0.11922117,0.18488118,0.19892226,0.12656626,0.19132759,0.18253803,0.21348725,0.0929715,0.17342311,0.18120728,0.18620618,0.14255686,0.21442147,0.21082272,0.1711134,0.15055683,0.20853822,0.19411549,0.1426321,0.120634295,0.115568765,0.18254113,0.19093734,0.12681036,0.1803108,0.19049989,0.20799406,0.090782225,0.1601103,0.1716058,0.18434149,0.13938625,0.20714414,0.1980482,0.16540104,0.15232193,0.21131288,0.19366367,0.14576359,0.12191597,0.12144903,0.18877587,0.1855093,0.12263256,0.18623611,0.18533371,0.20933992,0.09111291,0.16768661,0.17549485,0.19060047,0.14996436,0.20574823,0.19880523,0.17254035,0.15343581,0.203875,0.195741,0.14028268,0.12875605,0.11344768,0.17427689,0.18731008,0.123844236,0.19491576,0.18207224,0.21151273,0.09196404,0.1777,0.17632811,0.19165042,0.14310548,0.20538445,0.19910179,0.17380972,0.14968748,0.20018724,0.1914039,0.13503681,0.117499925,0.110707626,0.17088833,0.1878077,0.12950344,0.19116217,0.17405654,0.20156695,0.09089128,0.17026566,0.18005323,0.18603824,0.14193088,0.20324306,0.18793248,0.16675447,0.15227908,0.20135915,0.2081189,0.13607748,0.12179947,0.11458665,0.178658,0.18219566
Q9NY59,0.425269,0.32318074,0.37639427,0.3145587,0.18911529,0.40176526,0.37657917,0.29758912,0.28639764,0.3105362,0.31460482,0.3771571,0.33877915,0.25259876,0.2675242,0.45991522,0.39040577,0.15006527,0.2617045,0.33169144,0.1411692,0.14337362,0.15751942,0.14992435,0.08310764,0.13383181,0.1428706,0.17441176,0.11484703,0.19783425,0.19880702,0.13548006,0.12953413,0.16510463,0.1617185,0.13968237,0.09450324,0.09596378,0.14361542,0.1771385,0.14250325,0.15783827,0.16700067,0.17230104,0.09304417,0.15061374,0.16837665,0.17985113,0.110258214,0.21665914,0.21742836,0.14947414,0.14312385,0.16567266,0.1636832,0.1445416,0.09604655,0.09379949,0.13981669,0.18902844,0.15099035,0.15853193,0.15878108,0.17604484,0.092679225,0.14351824,0.16663627,0.17836721,0.105764374,0.20818517,0.21221197,0.150865,0.1451207,0.16110761,0.17723528,0.14294197,0.08924238,0.09054758,0.13792193,0.18766719,0.14327727,0.16084847,0.16096681,0.16334549,0.0836333,0.15195987,0.15946609,0.1748967,0.11378158,0.18966642,0.18709251,0.14356345,0.12671433,0.15763131,0.16365688,0.1390913,0.09488807,0.08396136,0.13651246,0.17489511,0.14762111,0.1603709,0.15739582,0.16717577,0.07772599,0.15617765,0.16882344,0.18750142,0.10861119,0.20210315,0.19898221,0.14704098,0.13141775,0.16275536,0.15827543,0.14394385,0.09742849,0.09814836,0.13974065,0.18098056,0.1474235,0.16433379,0.15971503,0.16652554,0.090890095,0.15051958,0.16032262,0.17765516,0.102810666,0.20267871,0.19182941,0.15382276,0.12881623,0.17091678,0.17647277,0.14644502,0.09271253,0.09027937,0.14851677,0.17705937,0.14686292,0.14913717,0.16140312,0.17095788,0.093988545,0.1481062,0.16409972,0.17505305,0.10441925,0.20735872,0.19466199,0.14618409,0.12955819,0.16672099,0.17175312,0.1488643,0.09656161,0.09595803,0.15177377,0.18663011,0.14524914,0.15630618,0.1714074,0.17487517,0.09086048,0.1518612,0.16993499,0.18521726,0.11450839,0.203827,0.20531389,0.1456023,0.13825466,0.1644579,0.15999715,0.14994225,0.09533142,0.09044103,0.14221044,0.18199094,0.1402262,0.16159602,0.16482201,0.17343919,0.090204224,0.1519868,0.16523048,0.18259814,0.11535028,0.20735107,0.2093774,0.15051179,0.13783012,0.15113847,0.17530797,0.15098517,0.10215757,0.08515544,0.13677879,0.18968506,0.14633663,0.15917002,0.15738805,0.16725202,0.08796343,0.14982218,0.16401327,0.16842619,0.10909826,0.20003879,0.1994345,0.15660952,0.13039856,0.17325623,0.1758827,0.14854403,0.09470572,0.089650474,0.14932117,0.1761791
Q9NY72,0.38546157,0.35163134,0.36532852,0.30902737,0.23638862,0.41489798,0.40067732,0.31893662,0.33338943,0.3875779,0.39618185,0.38461986,0.3560678,0.32344577,0.30673826,0.48022008,0.46336588,0.20002933,0.32254237,0.439674,0.09551625,0.16374148,0.1863572,0.15445653,0.16105826,0.1514345,0.17611086,0.18425271,0.19018379,0.1762131,0.15632428,0.13173202,0.15223065,0.1714512,0.1770182,0.16205049,0.17527227,0.1948178,0.19080278,0.16210145,0.118840516,0.13113403,0.14998655,0.14706571,0.1571734,0.12492033,0.12297137,0.19902916,0.16180134,0.146124,0.13303988,0.10754423,0.13420516,0.17780483,0.2140015,0.122945726,0.1053596,0.19826163,0.1806969,0.17750847,0.112983085,0.17186365,0.18495074,0.16385816,0.15558778,0.16154277,0.16947289,0.19236559,0.20390719,0.16329686,0.1526399,0.13588153,0.13178799,0.17046046,0.22353403,0.15913513,0.16763966,0.20255885,0.1890466,0.18097952,0.10587685,0.15794484,0.1777803,0.16873126,0.17532359,0.14759144,0.14533903,0.19423246,0.15803365,0.16944852,0.17459421,0.12537916,0.14652568,0.1707605,0.2178671,0.13119678,0.14807375,0.19452725,0.17828691,0.17006353,0.10098806,0.18247977,0.20006986,0.17806526,0.15549204,0.16573544,0.1817213,0.21276648,0.20120624,0.20209357,0.16663973,0.14376055,0.14340797,0.18733473,0.22373106,0.15907174,0.14889564,0.17963864,0.19156104,0.20288086,0.110745974,0.16645372,0.15976824,0.16468804,0.17984264,0.13429466,0.15922798,0.19614013,0.16933906,0.17509179,0.16125965,0.13658096,0.1362618,0.16476431,0.24041058,0.14913332,0.14707106,0.19827953,0.18197338,0.17255248,0.11858135,0.17550689,0.16312507,0.18353121,0.186841,0.16079766,0.18693335,0.19892304,0.19028775,0.18700248,0.16093896,0.14464594,0.13544282,0.17685273,0.21591939,0.16062842,0.14078444,0.18981098,0.18522197,0.18588583,0.12661561,0.16070914,0.18579553,0.18960229,0.173171,0.14578298,0.16958936,0.21697497,0.15952466,0.1933335,0.17971382,0.13275307,0.153915,0.19837576,0.22760113,0.14440781,0.16064624,0.20146683,0.1962333,0.18829629,0.11853553,0.16983697,0.17794321,0.17593095,0.18136075,0.15685134,0.17970157,0.21379288,0.18411654,0.18384148,0.17795537,0.14725524,0.13618453,0.18400693,0.20026395,0.15327716,0.1440477,0.19607927,0.19246529,0.21383362,0.113648884,0.16878542,0.18981308,0.18005684,0.18125331,0.15740722,0.17165036,0.18288884,0.20472327,0.17646964,0.16904053,0.13367058,0.13010459,0.179214,0.2276934,0.16915196,0.17587474,0.18671171,0.20488125,0.1820088
