protein_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219
hsa:5754,0.3358533,0.40049127,0.3844671,0.34638023,0.24691829,0.42537087,0.41943988,0.2553393,0.41535315,0.359554,0.32033786,0.38940114,0.3510582,0.30509785,0.35660088,0.45759192,0.4372203,0.24000672,0.31806278,0.39972666,0.12477296,0.22668716,0.1885582,0.15796961,0.14033738,0.2156461,0.21487114,0.12604836,0.20645386,0.17111552,0.16563337,0.18406218,0.13826333,0.15935893,0.16719213,0.18161562,0.21161607,0.17412378,0.15547465,0.1663776,0.13351063,0.15249908,0.16079149,0.17362013,0.138485,0.14066124,0.15172048,0.15674004,0.17973371,0.19898601,0.17159455,0.15193133,0.14148498,0.16170165,0.19729508,0.13665642,0.1117628,0.17766804,0.15656741,0.18837574,0.13573398,0.20003702,0.22318822,0.1931284,0.13199636,0.19387421,0.20726842,0.17186067,0.19100478,0.21833396,0.17406929,0.16543406,0.14526251,0.17688823,0.20295973,0.18341869,0.20223475,0.17808324,0.16801761,0.21520074,0.13598473,0.15989667,0.17133746,0.18814638,0.13650335,0.15091595,0.17277642,0.18068293,0.1879845,0.2181454,0.19229688,0.14190711,0.14596426,0.17773882,0.20543878,0.15376611,0.12571843,0.18833515,0.17247207,0.20452446,0.13922712,0.21151985,0.21655867,0.20136283,0.14103135,0.20401521,0.22046071,0.17994279,0.19430178,0.21752207,0.16136134,0.18850602,0.14425923,0.17186116,0.22847706,0.18993942,0.18445764,0.18342999,0.16310504,0.19629984,0.13099255,0.17473727,0.16145678,0.1797074,0.1464882,0.1570406,0.16918898,0.17139283,0.19291602,0.20429,0.17030239,0.15569337,0.140737,0.17212726,0.22587904,0.16380632,0.13435742,0.17742853,0.17557783,0.19581974,0.12419806,0.19958869,0.19424884,0.18607414,0.14264302,0.19623905,0.21040832,0.16838263,0.21420865,0.19254985,0.1726574,0.17505658,0.14113328,0.16150106,0.20941299,0.19034408,0.17460799,0.18001756,0.17160705,0.18461125,0.14370203,0.17590187,0.17640592,0.19213633,0.14185618,0.16707467,0.17515288,0.17122899,0.20611732,0.17161909,0.17516068,0.15646167,0.14877029,0.16001013,0.22217982,0.16961661,0.14552976,0.18500935,0.16330275,0.17597409,0.1495899,0.20184521,0.20878956,0.2037533,0.1400006,0.20129107,0.20174459,0.16409561,0.2102343,0.18069081,0.17789313,0.17589915,0.14956272,0.16195962,0.24249423,0.19502509,0.16926682,0.17811799,0.16865489,0.18210284,0.13709725,0.17657828,0.18315348,0.18911493,0.1405214,0.17221518,0.18623121,0.16584241,0.20405434,0.19643256,0.17544127,0.15546449,0.14347358,0.16726352,0.23830928,0.1668038,0.16147551,0.17834057,0.16987406,0.1979254
hsa:57665,0.4788699,0.33257595,0.29923266,0.29493156,0.23347552,0.3343204,0.3251971,0.30930257,0.3157445,0.35194725,0.3869172,0.35063514,0.3497272,0.3184865,0.2632343,0.39475587,0.37710872,0.27292955,0.27659416,0.40269402,0.177275,0.21171173,0.17826703,0.17033847,0.15064226,0.16700843,0.16921972,0.18205965,0.18348879,0.23048273,0.23626864,0.20348634,0.17838874,0.1994626,0.12886499,0.1561332,0.16336195,0.21712321,0.16696289,0.22056602,0.18318948,0.22637825,0.17357144,0.18193085,0.17683901,0.19703254,0.22739291,0.20153008,0.15744987,0.2609487,0.24058026,0.22361167,0.19800335,0.24769211,0.14562985,0.16891403,0.16624075,0.22702073,0.16531706,0.25273037,0.17480841,0.19415116,0.15581124,0.15194808,0.16152005,0.15960413,0.1673469,0.20216668,0.15337329,0.22559597,0.22605631,0.19135799,0.16675828,0.22806373,0.16108292,0.17354439,0.14700915,0.21354589,0.15537475,0.20340826,0.17455596,0.1710371,0.16963586,0.16398409,0.16817783,0.14877348,0.14156179,0.20647372,0.16524076,0.2273334,0.2119773,0.16532168,0.17038624,0.19526158,0.16261013,0.17368555,0.17115869,0.2169682,0.17242652,0.232361,0.18509479,0.21153608,0.17566796,0.19993107,0.16954468,0.19027983,0.21582933,0.23735796,0.1629799,0.2586945,0.233871,0.22040957,0.19271626,0.20044349,0.18331842,0.1752709,0.17306077,0.2409685,0.16443089,0.25296214,0.17067362,0.2419865,0.16982354,0.21643494,0.18156727,0.21545273,0.25602975,0.22502027,0.16704307,0.25859198,0.25176555,0.24645723,0.19521882,0.23322485,0.16133943,0.18268077,0.16014834,0.23471381,0.17041694,0.2561386,0.18123512,0.19677104,0.16091399,0.21182501,0.18375996,0.18543178,0.21281016,0.21464376,0.19739465,0.24826108,0.2520083,0.22242482,0.18129519,0.22741216,0.17661545,0.17696938,0.13914119,0.2304515,0.17828196,0.2321927,0.19235909,0.22504558,0.17902057,0.20152622,0.17669012,0.18065827,0.20259537,0.21459524,0.15976888,0.23902075,0.2251158,0.21383584,0.18376221,0.19921614,0.19560035,0.17464757,0.15925755,0.22395183,0.15701807,0.25610048,0.20461775,0.22623038,0.18298864,0.21338694,0.16514681,0.20935825,0.24322659,0.21126491,0.18115915,0.21796837,0.20122284,0.24825253,0.16615027,0.20837836,0.20617259,0.17323981,0.17977712,0.2227205,0.16399908,0.22906326,0.204543,0.23714988,0.148106,0.2187582,0.17120485,0.22011054,0.2678926,0.21635816,0.17086147,0.23092853,0.24222802,0.24848433,0.19756752,0.23504077,0.21912174,0.17491376,0.15536009,0.24267471,0.18038191,0.22843888
hsa:58190,0.3357788,0.37469932,0.36579338,0.37661693,0.19026074,0.38770318,0.39474595,0.2527899,0.32731032,0.3309311,0.3513027,0.42586118,0.35824168,0.30446538,0.3213441,0.4052023,0.37492257,0.15024541,0.3277942,0.3557862,0.10975641,0.20195177,0.15563834,0.21526419,0.15136966,0.15450527,0.17465651,0.1507492,0.1957766,0.21025524,0.21930169,0.18600687,0.16059147,0.1890056,0.1985719,0.12186599,0.12693393,0.13579595,0.23077536,0.17924628,0.112855665,0.22483177,0.17203192,0.24147557,0.16021268,0.17596199,0.22189195,0.16558012,0.19963162,0.26251334,0.2679822,0.23169367,0.18892942,0.21959113,0.20081621,0.14782256,0.13755475,0.13729131,0.2268976,0.20749895,0.12133181,0.19613522,0.1589204,0.22734155,0.15003282,0.16737697,0.18415017,0.15714164,0.19689739,0.21526502,0.20611235,0.17811532,0.16216479,0.20876756,0.19846784,0.13837208,0.120151885,0.14234915,0.23205076,0.19693501,0.11478945,0.18263766,0.17685749,0.24809603,0.15571246,0.14988418,0.1863245,0.1748819,0.19472474,0.24992275,0.23038535,0.1900577,0.17686088,0.21482551,0.20226443,0.13650706,0.12662473,0.13957056,0.2386556,0.2291645,0.1229825,0.20043373,0.1904386,0.25361404,0.17189117,0.17349796,0.21141568,0.16854425,0.20691206,0.26686835,0.25155082,0.21469872,0.1939631,0.20243162,0.21850558,0.15120928,0.11021124,0.12195943,0.23330319,0.23078433,0.1161692,0.21471986,0.18745019,0.24172397,0.14821443,0.16211432,0.1787171,0.16825588,0.20105544,0.22413528,0.21456295,0.19730805,0.16873145,0.20150508,0.21410714,0.14358051,0.13212861,0.14396326,0.23311938,0.20104173,0.122753344,0.22955601,0.18800934,0.24489138,0.16312599,0.1724294,0.18802409,0.18110383,0.21570322,0.24252893,0.23499222,0.20405997,0.16132225,0.19060537,0.18916138,0.14407496,0.13964865,0.122874476,0.24494095,0.20679672,0.11293458,0.22730334,0.20407858,0.27572605,0.14455597,0.18291262,0.21519938,0.14978823,0.21185823,0.25712875,0.24956706,0.21277404,0.17231515,0.18661544,0.20310314,0.14599165,0.11747251,0.13475832,0.22523192,0.2088965,0.12457208,0.20605756,0.17639105,0.2564942,0.15505013,0.16529007,0.19388615,0.15125194,0.18398887,0.20801514,0.21597883,0.18089812,0.15375237,0.2012231,0.20059752,0.14055845,0.13340989,0.12624204,0.2545136,0.18278366,0.10984811,0.20361322,0.16128075,0.24121718,0.17823564,0.16198626,0.18968429,0.16073176,0.20127319,0.23933066,0.22743325,0.20186174,0.15744202,0.20800124,0.21599033,0.1469029,0.13960384,0.13894962,0.2614753,0.20033863
hsa:5831,0.47790557,0.31827104,0.32458735,0.28032014,0.23478486,0.37493655,0.3745559,0.27248546,0.27411184,0.35710412,0.33982486,0.37718248,0.35606658,0.2318701,0.22924295,0.42981163,0.38658613,0.0913239,0.20287316,0.39013878,0.20305102,0.1980794,0.1641907,0.17313205,0.17958131,0.19059627,0.18958054,0.2075405,0.15474643,0.27725077,0.24014224,0.1985047,0.2075543,0.1733182,0.1421235,0.19003195,0.13972889,0.08303185,0.10834027,0.22139952,0.18567552,0.22005114,0.16770099,0.19423297,0.21148646,0.2213179,0.25445443,0.22131054,0.17958823,0.30418786,0.27393094,0.23107891,0.2186287,0.17117698,0.1615405,0.20632756,0.13995373,0.08083708,0.09731927,0.26677874,0.21405512,0.18600048,0.16608681,0.16910519,0.20845328,0.16985282,0.1941204,0.22305988,0.16204259,0.28659394,0.254257,0.20038603,0.19598834,0.1597172,0.15687317,0.1843779,0.15276098,0.07384445,0.11859744,0.24983701,0.17825948,0.155861,0.16271658,0.18313593,0.19076991,0.16832542,0.1764425,0.20498958,0.16300784,0.25512385,0.23235287,0.17667113,0.18995559,0.16605891,0.16749856,0.17139788,0.15241505,0.07981932,0.11352276,0.224872,0.18627997,0.20190221,0.16571419,0.20600453,0.18966591,0.21625338,0.2351688,0.2000902,0.18043238,0.28531826,0.24367936,0.21457373,0.20072049,0.15533406,0.16372938,0.17390627,0.14513563,0.086663224,0.12443284,0.25942066,0.20299935,0.2280696,0.1733085,0.20554306,0.17036301,0.23175602,0.26369295,0.23409437,0.2081134,0.28535116,0.2588847,0.24536125,0.2029441,0.17076823,0.16175319,0.1747813,0.14716639,0.083258495,0.12303264,0.25341576,0.20403339,0.183348,0.1636916,0.19793126,0.2125972,0.19014151,0.22264874,0.23296317,0.17903298,0.29125956,0.25563216,0.19848631,0.2217896,0.17160988,0.17317851,0.1860787,0.14320031,0.09305388,0.11915549,0.24293739,0.19739325,0.18876265,0.16999462,0.20176393,0.20714454,0.20722976,0.23274276,0.20414571,0.1948314,0.24450076,0.23720771,0.21041445,0.1973914,0.16117631,0.17938465,0.17936905,0.15340039,0.087554805,0.109259136,0.20988916,0.21435803,0.22829644,0.19128007,0.21133688,0.21078756,0.22805692,0.25657466,0.2131214,0.21500906,0.2805156,0.26009625,0.23400524,0.21487692,0.1756933,0.18051215,0.19084926,0.14224726,0.0853733,0.13139656,0.2330025,0.20499891,0.21160698,0.1833996,0.19959752,0.1824383,0.22435129,0.24974869,0.22193307,0.20509918,0.2602386,0.23622526,0.2157141,0.20447119,0.17567563,0.16879484,0.18183812,0.16518629,0.085977904,0.12261561,0.23320928
hsa:5834,0.3632883,0.3393006,0.3424905,0.33165565,0.14591832,0.38645488,0.40267876,0.24485357,0.30516547,0.335938,0.33667788,0.3923048,0.33218974,0.28103244,0.21773626,0.3768902,0.3436505,0.17044997,0.29188576,0.34363487,0.14003581,0.19230746,0.18952522,0.22180285,0.086625166,0.1693851,0.19898638,0.16679019,0.16779807,0.25621155,0.23534225,0.18692584,0.17664135,0.20259969,0.15548801,0.13322543,0.117889866,0.14689447,0.19191052,0.22298194,0.14364065,0.1981895,0.19682245,0.24173735,0.09039203,0.18983378,0.23956008,0.16948426,0.17746936,0.2628892,0.24525253,0.20985636,0.18076295,0.2068755,0.13833475,0.13180108,0.1214276,0.15060163,0.19476494,0.23346512,0.14759248,0.18733917,0.17174782,0.19911113,0.094372734,0.15004313,0.1773286,0.16703531,0.16565904,0.2319525,0.22411783,0.17557406,0.16728766,0.20745789,0.15978456,0.13523425,0.11006636,0.1455621,0.20091291,0.20424728,0.14611505,0.18237832,0.17703247,0.20638706,0.08748473,0.15561202,0.18215558,0.1704567,0.16368803,0.23396505,0.21590635,0.16131634,0.17872752,0.19950257,0.15661748,0.12036974,0.11741692,0.15164338,0.19439043,0.20357749,0.14473207,0.20115702,0.1982183,0.22536482,0.086805165,0.17537361,0.22254069,0.16796865,0.17305729,0.24345063,0.2188267,0.19372138,0.15870366,0.20124418,0.15871085,0.1328582,0.12200562,0.15099911,0.18462996,0.2159217,0.14802748,0.20692119,0.18522234,0.22625601,0.0930937,0.17362958,0.22579505,0.17759378,0.16789308,0.24986807,0.24227849,0.20831193,0.17624773,0.20157114,0.15801257,0.1360215,0.119591646,0.15293707,0.19612257,0.21944231,0.14111377,0.18549025,0.18890695,0.22213914,0.088855304,0.16615905,0.21959324,0.17899705,0.15854943,0.24534693,0.23118323,0.18207641,0.18365355,0.19992952,0.1616637,0.13566834,0.117441125,0.14003511,0.1973862,0.22115758,0.1493307,0.1876116,0.18593088,0.2208324,0.09196172,0.17407611,0.22061114,0.172685,0.15973124,0.23105776,0.21203813,0.19185802,0.16489014,0.20865205,0.16174047,0.1317687,0.12147694,0.15851197,0.1962064,0.2067121,0.14569023,0.19979061,0.18786433,0.22611733,0.09010081,0.17363851,0.23411684,0.18146665,0.17736733,0.2564037,0.23749053,0.19809216,0.18081626,0.19686343,0.14850052,0.13108899,0.11862228,0.15613998,0.18355961,0.22177358,0.14177936,0.20665133,0.189224,0.23044585,0.093873814,0.172751,0.2248205,0.16972747,0.17297187,0.25120693,0.23787738,0.20344079,0.16614762,0.21531676,0.16472344,0.14165287,0.1179749,0.15243131,0.20253108,0.21673097
hsa:5836,0.3664478,0.34221402,0.34723487,0.33559906,0.14914244,0.38729,0.40352115,0.246939,0.30532044,0.33783612,0.33869925,0.39519176,0.33193257,0.28103572,0.22019072,0.37876147,0.345839,0.16927771,0.29356068,0.34348506,0.14218651,0.1916531,0.18752214,0.22518185,0.08915883,0.16808645,0.19634451,0.17290275,0.17493062,0.25553015,0.2350628,0.19381343,0.17772111,0.20505159,0.1553705,0.13516264,0.11776112,0.13962626,0.18798766,0.22137268,0.14512289,0.20079125,0.1928855,0.23080221,0.09198189,0.18858895,0.23368773,0.17429747,0.17479616,0.26203227,0.24786994,0.21243127,0.18068029,0.21007961,0.13916282,0.13483056,0.12090405,0.15506534,0.19294508,0.2292672,0.14815004,0.1934734,0.16988331,0.19486003,0.096812494,0.14802812,0.1718543,0.17147039,0.16313483,0.23599754,0.22743544,0.17893416,0.1664176,0.20112124,0.15442906,0.12999125,0.10751965,0.14817905,0.19956174,0.2055232,0.14344953,0.18056907,0.17682786,0.2057884,0.090592325,0.14961357,0.17585494,0.1766054,0.16164003,0.22853155,0.21583024,0.16375834,0.17376016,0.1993494,0.15765667,0.12220118,0.11685024,0.14755133,0.19200683,0.20236224,0.14003447,0.20079765,0.19429567,0.229245,0.08875079,0.17444664,0.21828097,0.17045133,0.17186847,0.2443712,0.22314928,0.200604,0.15975106,0.20286843,0.16079628,0.13266097,0.12176991,0.14611998,0.18464324,0.21437146,0.14580539,0.2125878,0.18216187,0.22068988,0.09409403,0.17219827,0.21607803,0.17940325,0.17263283,0.24911216,0.24717642,0.20869988,0.17530614,0.19933443,0.15686662,0.13655062,0.11572644,0.14945416,0.19699466,0.21897818,0.1399646,0.18708202,0.18831544,0.21987453,0.0900914,0.16311108,0.21210419,0.18460341,0.16042975,0.24661078,0.23492882,0.18445072,0.17985517,0.20171547,0.1662558,0.13429512,0.117612764,0.14606681,0.1938728,0.22308137,0.14666544,0.1931951,0.1885539,0.22805619,0.09542602,0.16775101,0.21293841,0.17569563,0.1622651,0.23287643,0.21630368,0.19515933,0.16126715,0.21219286,0.16646887,0.132202,0.120640405,0.15032673,0.18929781,0.2042911,0.14129998,0.20083079,0.18474364,0.22299528,0.094295,0.17021981,0.22423635,0.18348004,0.16776186,0.25549284,0.23576054,0.20316318,0.17822227,0.2017226,0.15469792,0.13101797,0.116470225,0.15675263,0.1829981,0.2189061,0.14522953,0.20941152,0.18877791,0.22623585,0.09537755,0.17345627,0.21511574,0.17645742,0.17422047,0.25370136,0.2426522,0.20894764,0.17212509,0.21980892,0.16604416,0.13760409,0.11586076,0.15329784,0.20096721,0.21453393
hsa:5837,0.36540663,0.34398764,0.34077314,0.33263254,0.1459776,0.3839686,0.39836493,0.24000488,0.3031602,0.33582973,0.33683762,0.39345947,0.33166128,0.2813206,0.21549518,0.37758338,0.34009844,0.17109945,0.28818002,0.3438049,0.14674838,0.195626,0.18413545,0.22661553,0.087635934,0.16748841,0.19985077,0.17462008,0.17063168,0.2591999,0.23849681,0.18707868,0.1778814,0.20894617,0.15281767,0.1366181,0.11847057,0.15130943,0.19086532,0.22249271,0.1476264,0.20788752,0.19516753,0.2396787,0.092672355,0.1940665,0.24011078,0.17485471,0.17963147,0.26096487,0.24465877,0.21101034,0.18028723,0.2162556,0.1444372,0.13310401,0.11647397,0.16455743,0.19513181,0.2313387,0.14826462,0.19447558,0.17277078,0.20038477,0.09525571,0.15213183,0.1780875,0.17688577,0.16730204,0.23572767,0.22587115,0.1754479,0.16560057,0.21165076,0.15764306,0.13322864,0.10579276,0.154565,0.20067567,0.2094397,0.14727402,0.1842699,0.174483,0.20314881,0.08890517,0.15441738,0.18327849,0.17953897,0.16139905,0.23360355,0.21836485,0.16157898,0.17479995,0.20281014,0.16179664,0.123253815,0.11467014,0.15766907,0.19400156,0.20238517,0.14278682,0.20927763,0.19116445,0.23119523,0.089617655,0.1754472,0.22262214,0.16970685,0.1785014,0.24693322,0.22073638,0.19487461,0.16175954,0.20133252,0.15850042,0.1320636,0.12217032,0.15210389,0.1825483,0.2183022,0.14806174,0.2105261,0.18344036,0.22335088,0.09349055,0.17589594,0.22395942,0.18297088,0.17097415,0.24761215,0.24375455,0.20870589,0.17702341,0.20809175,0.16669796,0.13577256,0.113817915,0.15645805,0.19505584,0.21661514,0.1421664,0.19208312,0.18678765,0.22308901,0.09051938,0.16556779,0.21836212,0.18241405,0.16428664,0.24890794,0.23310527,0.18839502,0.18068479,0.20378627,0.16218233,0.13468345,0.11788362,0.14355826,0.1952262,0.22367987,0.14969496,0.19535059,0.18092714,0.23092207,0.09331173,0.17312007,0.21611507,0.1782678,0.16222167,0.23417583,0.21321346,0.18996862,0.16019101,0.21633911,0.16513634,0.13290778,0.11838826,0.15980735,0.19513786,0.20625752,0.1500157,0.20468661,0.18552436,0.22980809,0.09145704,0.17840347,0.23064609,0.18616782,0.17600489,0.25654656,0.23981978,0.20239684,0.17984375,0.20521575,0.1460425,0.13121897,0.11814246,0.16649424,0.18831038,0.22190519,0.1464677,0.21551386,0.18981157,0.23363112,0.09444055,0.17782252,0.22854815,0.17077552,0.17305964,0.24402335,0.23972751,0.20985493,0.16715735,0.22518577,0.16803004,0.13835841,0.114573464,0.1570901,0.19976936,0.21232495
hsa:586,0.39339027,0.34440464,0.34061942,0.3358232,0.24110669,0.36541867,0.38985845,0.2981268,0.29541066,0.34134144,0.32270926,0.37229714,0.31943727,0.26958933,0.25582206,0.41097826,0.39290446,0.18204136,0.27519533,0.3629707,0.14526942,0.19875312,0.16567466,0.22128896,0.17366904,0.18427853,0.20920108,0.19219804,0.18734688,0.23039794,0.205613,0.19481945,0.15911987,0.19430114,0.18820234,0.15363233,0.16726673,0.1832353,0.20463894,0.22307833,0.15469843,0.19957738,0.17496271,0.22980724,0.18128055,0.20137496,0.24683674,0.19272505,0.17532675,0.23321848,0.21001147,0.19300587,0.14656045,0.19614059,0.18034022,0.15252793,0.15379749,0.18168055,0.19033174,0.22370899,0.14802898,0.17732832,0.18427625,0.22696418,0.17956628,0.16251422,0.23186666,0.23084767,0.18268001,0.24457785,0.21244177,0.1764663,0.16834074,0.2126578,0.19288588,0.1677825,0.16087478,0.18380697,0.20405021,0.22302625,0.15608267,0.17852294,0.18601075,0.21821648,0.17310713,0.16738237,0.22609216,0.21284498,0.16139404,0.25080565,0.21447155,0.1787356,0.17110771,0.18956706,0.19725554,0.1684667,0.16119011,0.18973401,0.18161379,0.23125517,0.14533114,0.20035437,0.19850269,0.24464253,0.18030915,0.20292589,0.24824087,0.22563973,0.1946252,0.2257362,0.20961364,0.19993736,0.15506096,0.17578247,0.22142413,0.16780879,0.15275522,0.17790386,0.18298434,0.22365941,0.15852991,0.21809894,0.20205912,0.25163585,0.20936659,0.19349058,0.2520095,0.22460942,0.1733717,0.25308785,0.2332685,0.21884444,0.16368754,0.19263463,0.2009902,0.16681042,0.15942465,0.1918527,0.19045348,0.2442472,0.14739613,0.19802833,0.19559532,0.22881167,0.18127884,0.18418299,0.2430207,0.2395342,0.19436026,0.21529564,0.19664723,0.19583377,0.15581904,0.19064137,0.20057851,0.15942392,0.15263544,0.18224116,0.17396767,0.2061545,0.15718012,0.19781883,0.1903287,0.22165507,0.19965634,0.18063056,0.23256281,0.24625368,0.19670089,0.22926392,0.2091985,0.19982746,0.15941288,0.20890632,0.22297695,0.17156264,0.16754153,0.17987044,0.20398788,0.22113231,0.1538658,0.22118269,0.16717505,0.2282372,0.17297849,0.19606856,0.22495407,0.22421706,0.1891639,0.21608554,0.19591852,0.22668858,0.15410161,0.18478268,0.21866648,0.14810263,0.15927245,0.19906493,0.2100065,0.21105605,0.14444603,0.19428521,0.17211634,0.2432796,0.16773534,0.1761251,0.25325334,0.23488073,0.18417245,0.2119178,0.20808528,0.21180972,0.1587637,0.19140282,0.21859656,0.14726734,0.15933435,0.19869469,0.19411327,0.20320137
hsa:5860,0.5103861,0.33077312,0.35319865,0.3065245,0.17750058,0.37691957,0.37457785,0.3258458,0.256019,0.36048225,0.3432685,0.3678382,0.37153274,0.2517841,0.21820106,0.4836224,0.44282952,0.14641538,0.24013817,0.40621477,0.16998598,0.15983239,0.16408344,0.18798564,0.05034286,0.1259172,0.17486079,0.19717297,0.1137425,0.19825223,0.19144331,0.13856497,0.1472144,0.1657875,0.10989003,0.15198962,0.14912187,0.10392789,0.10901508,0.17094462,0.17223981,0.18884358,0.14426558,0.16162248,0.048927087,0.14202155,0.18774003,0.21891841,0.11073672,0.2224058,0.2185832,0.17260925,0.16690196,0.19522494,0.11314197,0.1459111,0.13775474,0.10248148,0.13349631,0.19346218,0.14757234,0.16400732,0.16074878,0.16852972,0.046607953,0.12755744,0.16297755,0.21009314,0.09902588,0.19670495,0.19498317,0.14821264,0.13548493,0.18252866,0.115632586,0.13784097,0.13007581,0.103103966,0.11855134,0.18982725,0.1564408,0.17928247,0.15830253,0.16160098,0.04661055,0.12189837,0.14176464,0.20949142,0.10509104,0.20620915,0.19103631,0.14500585,0.13484155,0.17642835,0.08342962,0.14583431,0.14071944,0.10189689,0.11745398,0.18973494,0.16156901,0.1904952,0.15377179,0.17708482,0.047922526,0.11718815,0.16680317,0.2444271,0.0985901,0.23201668,0.22074059,0.15621054,0.15410787,0.17905708,0.111593135,0.15303263,0.13160159,0.09034702,0.104250714,0.2064133,0.17759813,0.20230787,0.16654982,0.16787677,0.053426173,0.16762067,0.19826882,0.23699977,0.1184429,0.24363793,0.2115754,0.17873672,0.15590161,0.17209512,0.12112974,0.14989606,0.13924909,0.10600314,0.10565618,0.21103118,0.17606623,0.1957439,0.17425342,0.1884111,0.051098805,0.1565759,0.1698307,0.22883767,0.11994163,0.22897252,0.20705473,0.16105774,0.15443851,0.17815854,0.10734318,0.14951414,0.13697776,0.099914834,0.117455244,0.22720273,0.15840057,0.17892016,0.14902125,0.16774382,0.0440671,0.13222086,0.15065274,0.2532209,0.106024675,0.24419884,0.19788845,0.1607058,0.15589653,0.16090924,0.10016976,0.12544818,0.12513906,0.10921939,0.10955255,0.22445983,0.18859707,0.1853418,0.15271203,0.17706664,0.051389404,0.14832197,0.18736324,0.24324273,0.11837939,0.21182345,0.18480861,0.16167073,0.13959844,0.17206956,0.09470117,0.15349342,0.12869479,0.104983,0.11566523,0.20836958,0.18093728,0.18439552,0.16006793,0.17845517,0.04522063,0.14151649,0.17836586,0.2160269,0.11739765,0.22988752,0.2073569,0.16082902,0.1583375,0.19875655,0.12271666,0.14751777,0.1415081,0.10958445,0.12660551,0.2106914
hsa:587,0.39160678,0.34582725,0.33185795,0.32105228,0.23159562,0.36186612,0.38557547,0.28443637,0.29551488,0.34684774,0.342787,0.37790892,0.33529803,0.27367732,0.26220137,0.39950722,0.39053768,0.17972781,0.29091188,0.37251693,0.13744646,0.20072012,0.16214468,0.20567353,0.17142744,0.18466532,0.1998448,0.18077333,0.18862815,0.23628138,0.20238458,0.18870845,0.17157908,0.20869063,0.19320714,0.14118284,0.16345409,0.18982367,0.21216488,0.21780798,0.14845426,0.21004829,0.16671611,0.21902989,0.1810792,0.19490872,0.23158158,0.19822463,0.17756942,0.24340834,0.21183491,0.19367069,0.15459622,0.21219343,0.19348928,0.1427266,0.15194356,0.18795069,0.19492614,0.21976776,0.14636159,0.19922537,0.1723391,0.20965062,0.1772745,0.15626852,0.21818662,0.21903345,0.17870988,0.257933,0.22620744,0.17599489,0.17485227,0.2159461,0.21359524,0.16672313,0.15694372,0.20014362,0.21220514,0.21523683,0.1545193,0.18575668,0.18977836,0.21228157,0.1671599,0.16093944,0.21985511,0.197854,0.16499718,0.2637643,0.22724777,0.17474474,0.17478703,0.19852562,0.2060734,0.16443607,0.16575846,0.19264166,0.19848788,0.22672036,0.1445229,0.20377684,0.18589883,0.23111045,0.16656579,0.19390114,0.24205878,0.2148057,0.19259557,0.24591888,0.21447809,0.19800106,0.16448677,0.17553902,0.22935371,0.14920656,0.14656544,0.16450934,0.1880376,0.20826635,0.14963281,0.21420221,0.19159505,0.23858552,0.1984098,0.18611419,0.23523965,0.21221764,0.18622996,0.25976002,0.23225056,0.210793,0.17298315,0.20569219,0.21804422,0.16127183,0.1534215,0.19595641,0.2104578,0.23839256,0.14317232,0.19202034,0.19247226,0.223069,0.1798131,0.17798254,0.23097165,0.23689853,0.19803491,0.23036729,0.21354322,0.20106368,0.17532912,0.19809198,0.21729106,0.14943166,0.15590154,0.17702669,0.17999092,0.20692551,0.1565407,0.20575814,0.18257082,0.21008605,0.18663555,0.17850135,0.22473173,0.23721015,0.20693047,0.22285862,0.21633822,0.19403864,0.16681659,0.21008879,0.22440888,0.16327175,0.16220285,0.1774127,0.22831714,0.21093221,0.14334832,0.23470858,0.17149907,0.22127937,0.17273706,0.19619966,0.23087679,0.22203802,0.19716874,0.22951417,0.20573486,0.23302396,0.17081934,0.18828286,0.22940594,0.1410339,0.15557599,0.1891131,0.21420619,0.21621138,0.14631161,0.20035021,0.17073187,0.23818782,0.17875034,0.16633837,0.23565957,0.22082812,0.18646054,0.22823675,0.21092395,0.20575678,0.1658614,0.19371168,0.23420486,0.14619766,0.15000911,0.1905061,0.20506805,0.2058059
